"Year","Geography","Source","GeoCode","Value"
2016,"Northwest Territories","Heavy Industry",61,0.344
2016,"Northwest Territories","Buildings",61,0.113
2016,"Northwest Territories","Waste",61,0.037
2016,"Nova Scotia","Provincial Inventory Total",12,15.603
2016,"Nova Scotia","Oil and Gas",12,0.472
2016,"Nova Scotia","Transport",12,4.758
2016,"Nova Scotia","Heavy Industry",12,0.467
2016,"Nova Scotia","Light Manufacturing, Construction and Forest Resources",12,0.409
2016,"Nova Scotia","Buildings",12,1.89
2016,"Nova Scotia","Waste",12,0.513
2016,"Nova Scotia","Agriculture",12,0.408
2016,"Nunavut","Territorial Inventory Total",62,0.738
2016,"Nunavut","Transport",62,0.38
2016,"Nunavut","Heavy Industry",62,0.179
2016,"Nunavut","Buildings",62,0.012
2016,"Nunavut","Waste",62,0.028
2016,"Ontario","Provincial Inventory Total",35,163.433
2016,"Ontario","Oil and Gas",35,9.348
2016,"Ontario","Transport",35,53.181
2016,"Ontario","Heavy Industry",35,30.814
2016,"Ontario","Light Manufacturing, Construction and Forest Resources",35,9.017
2016,"Ontario","Buildings",35,37.616
2016,"Ontario","Waste",35,7.204
2016,"Ontario","Agriculture",35,11.395
2016,"Prince Edward Island","Provincial Inventory Total",11,1.588
2016,"Prince Edward Island","Oil and Gas",11,0
2016,"Prince Edward Island","Transport",11,0.737
2016,"Prince Edward Island","Heavy Industry",11,0.01
2016,"Prince Edward Island","Light Manufacturing, Construction and Forest Resources",11,0.112
2016,"Prince Edward Island","Buildings",11,0.316
2016,"Prince Edward Island","Waste",11,0.074
2016,"Prince Edward Island","Agriculture",11,0.336
2016,"Quebec","Provincial Inventory Total",24,77.417
2016,"Quebec","Oil and Gas",24,2.236
2016,"Quebec","Transport",24,30.527
2016,"Quebec","Heavy Industry",24,15.786
2016,"Quebec","Light Manufacturing, Construction and Forest Resources",24,4.427
2016,"Quebec","Buildings",24,10.218
2016,"Quebec","Waste",24,5.101
2016,"Quebec","Agriculture",24,8.806
2016,"Saskatchewan","Provincial Inventory Total",47,82.758
2016,"Saskatchewan","Oil and Gas",47,34.32
2016,"Saskatchewan","Transport",47,9.783
2016,"Saskatchewan","Heavy Industry",47,2.848
2016,"Saskatchewan","Light Manufacturing, Construction and Forest Resources",47,0.864
2016,"Saskatchewan","Buildings",47,3.451
2016,"Saskatchewan","Waste",47,1.36
2016,"Saskatchewan","Agriculture",47,15.417
2016,"Yukon","Territorial Inventory Total",60,0.529
2016,"Yukon","Oil and Gas",60,0
2016,"Yukon","Transport",60,0.345
2016,"Yukon","Heavy Industry",60,0.068
2016,"Yukon","Light Manufacturing, Construction and Forest Resources",60,0.023
2016,"Yukon","Buildings",60,0.039
2016,"Yukon","Waste",60,0.031
2016,"Yukon","Agriculture",60,0.004
2017,"Alberta","Provincial Inventory Total",48,287.32
2017,"Alberta","Oil and Gas",48,152.245
2017,"Alberta","Transport",48,26.572
2017,"Alberta","Heavy Industry",48,17.503
2017,"Alberta","Light Manufacturing, Construction and Forest Resources",48,3.16
2017,"Alberta","Buildings",48,20.348
2017,"Alberta","Waste",48,4.46
2017,"Alberta","Agriculture",48,19.741
2017,"British Columbia","Provincial Inventory Total",59,62.79
2017,"British Columbia","Oil and Gas",59,15.026
2017,"British Columbia","Transport",59,21.776
2017,"British Columbia","Heavy Industry",59,6.572
2017,"British Columbia","Light Manufacturing, Construction and Forest Resources",59,3.398
2017,"British Columbia","Buildings",59,8.51
2017,"British Columbia","Waste",59,2.32
2017,"British Columbia","Agriculture",59,3.049
2017,"Canada","Oil and Gas",,220.722
2017,"Canada","Transport",,165.023
2017,"Canada","Heavy Industry",,77.374
2017,"Canada","Light Manufacturing, Construction and Forest Resources",,24.578
2017,"Canada","Buildings",,88.152
2017,"Canada","Waste",,23.513
2017,"Canada","Agriculture",,67.296
2017,"Manitoba","Provincial Inventory Total",46,21.599
2017,"Manitoba","Oil and Gas",46,0.873
2017,"Manitoba","Transport",46,6.464
2017,"Manitoba","Heavy Industry",46,1.309
2017,"Manitoba","Light Manufacturing, Construction and Forest Resources",46,1.377
2017,"Manitoba","Buildings",46,2.863
2017,"Manitoba","Waste",46,1.379
2017,"Manitoba","Agriculture",46,7.264
2017,"New Brunswick","Provincial Inventory Total",13,13.625
2017,"New Brunswick","Oil and Gas",13,3.278
2017,"New Brunswick","Transport",13,3.657
2017,"New Brunswick","Heavy Industry",13,0.793
2017,"New Brunswick","Light Manufacturing, Construction and Forest Resources",13,0.404
2017,"New Brunswick","Buildings",13,1.086
2017,"New Brunswick","Waste",13,0.53
2017,"New Brunswick","Agriculture",13,0.461
2017,"Newfoundland and Labrador","Provincial Inventory Total",10,10.87
2017,"Newfoundland and Labrador","Oil and Gas",10,2.541
2017,"Newfoundland and Labrador","Transport",10,3.779
2017,"Newfoundland and Labrador","Heavy Industry",10,0.711
2017,"Newfoundland and Labrador","Light Manufacturing, Construction and Forest Resources",10,0.549
2017,"Newfoundland and Labrador","Buildings",10,1.052
2017,"Newfoundland and Labrador","Waste",10,0.613
2017,"Newfoundland and Labrador","Agriculture",10,0.096
2017,"Northwest Territories","Territorial Inventory Total",61,1.405
2017,"Northwest Territories","Oil and Gas",61,0.021
2017,"Northwest Territories","Transport",61,0.791
2017,"Northwest Territories","Heavy Industry",61,0.346
2017,"Northwest Territories","Buildings",61,0.113
2017,"Northwest Territories","Waste",61,0.038
2017,"Nova Scotia","Provincial Inventory Total",12,15.96
2017,"Nova Scotia","Oil and Gas",12,0.329
2017,"Nova Scotia","Transport",12,5.006
2017,"Nova Scotia","Heavy Industry",12,0.424
2017,"Nova Scotia","Light Manufacturing, Construction and Forest Resources",12,0.444
2017,"Nova Scotia","Buildings",12,1.959
2017,"Nova Scotia","Waste",12,0.517
2017,"Nova Scotia","Agriculture",12,0.419
2017,"Nunavut","Territorial Inventory Total",62,0.742
2017,"Nunavut","Transport",62,0.391
2017,"Nunavut","Heavy Industry",62,0.168
2017,"Nunavut","Buildings",62,0.013
2017,"Nunavut","Waste",62,0.029
2017,"Ontario","Provincial Inventory Total",35,158.426
2017,"Ontario","Oil and Gas",35,7.508
2017,"Ontario","Transport",35,53.583
2017,"Ontario","Heavy Industry",35,29.234
2017,"Ontario","Light Manufacturing, Construction and Forest Resources",35,9.568
2017,"Ontario","Buildings",35,37.929
2017,"Ontario","Waste",35,7.041
2017,"Ontario","Agriculture",35,11.344
2017,"Prince Edward Island","Provincial Inventory Total",11,1.607
2017,"Prince Edward Island","Oil and Gas",11,0
2017,"Prince Edward Island","Transport",11,0.75
2017,"Prince Edward Island","Heavy Industry",11,0.011
2017,"Prince Edward Island","Light Manufacturing, Construction and Forest Resources",11,0.118
2017,"Prince Edward Island","Buildings",11,0.315
2017,"Prince Edward Island","Waste",11,0.073
2017,"Prince Edward Island","Agriculture",11,0.331
2017,"Quebec","Provincial Inventory Total",24,79.486
2017,"Quebec","Oil and Gas",24,1.954
2017,"Quebec","Transport",24,31.961
2017,"Quebec","Heavy Industry",24,16.946
2017,"Quebec","Light Manufacturing, Construction and Forest Resources",24,4.655
2017,"Quebec","Buildings",24,10.211
2017,"Quebec","Waste",24,5.097
2017,"Quebec","Agriculture",24,8.402
2017,"Saskatchewan","Provincial Inventory Total",47,87.615
2017,"Saskatchewan","Oil and Gas",47,36.946
2017,"Saskatchewan","Transport",47,9.943
2017,"Saskatchewan","Heavy Industry",47,3.266
2017,"Saskatchewan","Light Manufacturing, Construction and Forest Resources",47,0.843
2017,"Saskatchewan","Buildings",47,3.717
2017,"Saskatchewan","Waste",47,1.386
2017,"Saskatchewan","Agriculture",47,16.185
2017,"Yukon","Territorial Inventory Total",60,0.564
2017,"Yukon","Oil and Gas",60,0
2017,"Yukon","Transport",60,0.351
2017,"Yukon","Heavy Industry",60,0.091
2017,"Yukon","Light Manufacturing, Construction and Forest Resources",60,0.025
2017,"Yukon","Buildings",60,0.036
2017,"Yukon","Waste",60,0.032
2017,"Yukon","Agriculture",60,0.005
2018,"Alberta","Provincial Inventory Total",48,286.471
2018,"Alberta","Oil and Gas",48,159.331
2018,"Alberta","Transport",48,27.866
2018,"Alberta","Heavy Industry",48,17.915
2018,"Alberta","Light Manufacturing, Construction and Forest Resources",48,2.967
2018,"Alberta","Buildings",48,21.668
2018,"Alberta","Waste",48,4.556
2018,"Alberta","Agriculture",48,20.062
2018,"British Columbia","Provincial Inventory Total",59,65.007
2018,"British Columbia","Oil and Gas",59,15.094
2018,"British Columbia","Transport",59,22.655
2018,"British Columbia","Heavy Industry",59,6.866
2018,"British Columbia","Light Manufacturing, Construction and Forest Resources",59,3.915
2018,"British Columbia","Buildings",59,8.367
2018,"British Columbia","Waste",59,2.332
2018,"British Columbia","Agriculture",59,3.212
2018,"Canada","Oil and Gas",,228.477
2018,"Canada","Transport",,168.977
2018,"Canada","Heavy Industry",,79.761
2018,"Canada","Light Manufacturing, Construction and Forest Resources",,25.118
2018,"Canada","Buildings",,92.22
2018,"Canada","Waste",,23.451
2018,"Canada","Agriculture",,69.046
2018,"Manitoba","Provincial Inventory Total",46,22.41
2018,"Manitoba","Oil and Gas",46,1.037
2018,"Manitoba","Transport",46,6.856
2018,"Manitoba","Heavy Industry",46,1.437
2018,"Manitoba","Light Manufacturing, Construction and Forest Resources",46,1.072
2018,"Manitoba","Buildings",46,3.145
2018,"Manitoba","Waste",46,1.388
2018,"Manitoba","Agriculture",46,7.432
2018,"New Brunswick","Provincial Inventory Total",13,13.388
2018,"New Brunswick","Oil and Gas",13,2.854
2018,"New Brunswick","Transport",13,3.564
2018,"New Brunswick","Heavy Industry",13,0.824
2018,"New Brunswick","Light Manufacturing, Construction and Forest Resources",13,0.414
2018,"New Brunswick","Buildings",13,1.117
2018,"New Brunswick","Waste",13,0.529
2018,"New Brunswick","Agriculture",13,0.472
2018,"Newfoundland and Labrador","Provincial Inventory Total",10,10.616
2018,"Newfoundland and Labrador","Oil and Gas",10,2.717
2018,"Newfoundland and Labrador","Transport",10,3.602
2018,"Newfoundland and Labrador","Heavy Industry",10,0.915
2018,"Newfoundland and Labrador","Light Manufacturing, Construction and Forest Resources",10,0.653
2018,"Newfoundland and Labrador","Buildings",10,0.891
2018,"Newfoundland and Labrador","Waste",10,0.615
2018,"Newfoundland and Labrador","Agriculture",10,0.095
2018,"Northwest Territories","Territorial Inventory Total",61,1.424
2018,"Northwest Territories","Oil and Gas",61,0.019
2018,"Northwest Territories","Transport",61,0.758
2018,"Northwest Territories","Heavy Industry",61,0.393
2018,"Northwest Territories","Buildings",61,0.125
2018,"Northwest Territories","Waste",61,0.038
2018,"Nova Scotia","Provincial Inventory Total",12,16.475
2018,"Nova Scotia","Oil and Gas",12,0.215
2018,"Nova Scotia","Transport",12,5.169
2018,"Nova Scotia","Heavy Industry",12,0.469
2018,"Nova Scotia","Light Manufacturing, Construction and Forest Resources",12,0.462
2018,"Nova Scotia","Buildings",12,2.101
2018,"Nova Scotia","Waste",12,0.525
2018,"Nova Scotia","Agriculture",12,0.422
2018,"Nunavut","Territorial Inventory Total",62,0.736
2018,"Nunavut","Transport",62,0.388
2018,"Nunavut","Heavy Industry",62,0.135
2018,"Nunavut","Buildings",62,0.014
2018,"Nunavut","Waste",62,0.03
2018,"Ontario","Provincial Inventory Total",35,164.198
2018,"Ontario","Oil and Gas",35,7.786
2018,"Ontario","Transport",35,55.161
2018,"Ontario","Heavy Industry",35,29.258
2018,"Ontario","Light Manufacturing, Construction and Forest Resources",35,10.015
2018,"Ontario","Buildings",35,40.12
2018,"Ontario","Waste",35,6.988
2018,"Ontario","Agriculture",35,11.397
2018,"Prince Edward Island","Provincial Inventory Total",11,1.579
2018,"Prince Edward Island","Oil and Gas",11,0
2018,"Prince Edward Island","Transport",11,0.729
2018,"Prince Edward Island","Heavy Industry",11,0.013
2018,"Prince Edward Island","Light Manufacturing, Construction and Forest Resources",11,0.103
2018,"Prince Edward Island","Buildings",11,0.312
2018,"Prince Edward Island","Waste",11,0.071
2018,"Prince Edward Island","Agriculture",11,0.348
2018,"Quebec","Provincial Inventory Total",24,80.65
2018,"Quebec","Oil and Gas",24,2.449
2018,"Quebec","Transport",24,31.816
2018,"Quebec","Heavy Industry",24,17.303
2018,"Quebec","Light Manufacturing, Construction and Forest Resources",24,4.644
2018,"Quebec","Buildings",24,10.226
2018,"Quebec","Waste",24,4.966
2018,"Quebec","Agriculture",24,8.944
2018,"Saskatchewan","Provincial Inventory Total",47,89.031
2018,"Saskatchewan","Oil and Gas",47,36.975
2018,"Saskatchewan","Transport",47,10.029
2018,"Saskatchewan","Heavy Industry",47,4.114
2018,"Saskatchewan","Light Manufacturing, Construction and Forest Resources",47,0.821
2018,"Saskatchewan","Buildings",47,4.09
2018,"Saskatchewan","Waste",47,1.379
2018,"Saskatchewan","Agriculture",47,16.654
2018,"Yukon","Territorial Inventory Total",60,0.644
2018,"Yukon","Oil and Gas",60,0
2018,"Yukon","Transport",60,0.382
2018,"Yukon","Heavy Industry",60,0.119
2018,"Yukon","Light Manufacturing, Construction and Forest Resources",60,0.025
2018,"Yukon","Buildings",60,0.044
2018,"Yukon","Waste",60,0.033
2018,"Yukon","Agriculture",60,0.008
2019,"Alberta","Provincial Inventory Total",48,287.051
2019,"Alberta","Oil and Gas",48,158.788
2019,"Alberta","Transport",48,28.03
2019,"Alberta","Heavy Industry",48,18.318
2019,"Alberta","Light Manufacturing, Construction and Forest Resources",48,3.362
2019,"Alberta","Buildings",48,21.807
2019,"Alberta","Waste",48,4.52
2019,"Alberta","Agriculture",48,20.445
2019,"British Columbia","Provincial Inventory Total",59,64.023
2019,"British Columbia","Oil and Gas",59,14.446
2019,"British Columbia","Transport",59,22.639
2019,"British Columbia","Heavy Industry",59,6.495
2019,"British Columbia","Light Manufacturing, Construction and Forest Resources",59,3.402
2019,"British Columbia","Buildings",59,8.743
2019,"British Columbia","Waste",59,2.311
2019,"British Columbia","Agriculture",59,3.117
2019,"Canada","Oil and Gas",,226.148
2019,"Canada","Transport",,169.844
2019,"Canada","Heavy Industry",,79.25
2019,"Canada","Light Manufacturing, Construction and Forest Resources",,25.065
2019,"Canada","Buildings",,94.192
2019,"Canada","Waste",,23.532
2019,"Canada","Agriculture",,69.317
2019,"Manitoba","Provincial Inventory Total",46,22.131
2019,"Manitoba","Oil and Gas",46,1
2019,"Manitoba","Transport",46,6.736
2019,"Manitoba","Heavy Industry",46,1.304
2019,"Manitoba","Light Manufacturing, Construction and Forest Resources",46,1.124
2019,"Manitoba","Buildings",46,3.156
2019,"Manitoba","Waste",46,1.389
2019,"Manitoba","Agriculture",46,7.38
2019,"New Brunswick","Provincial Inventory Total",13,12.953
2019,"New Brunswick","Oil and Gas",13,3.163
2019,"New Brunswick","Transport",13,3.457
2019,"New Brunswick","Heavy Industry",13,0.671
2019,"New Brunswick","Light Manufacturing, Construction and Forest Resources",13,0.399
2019,"New Brunswick","Buildings",13,1.062
2019,"New Brunswick","Waste",13,0.562
2019,"New Brunswick","Agriculture",13,0.466
2019,"Newfoundland and Labrador","Provincial Inventory Total",10,11.102
2019,"Newfoundland and Labrador","Oil and Gas",10,2.779
2019,"Newfoundland and Labrador","Transport",10,3.862
2019,"Newfoundland and Labrador","Heavy Industry",10,1.13
2019,"Newfoundland and Labrador","Light Manufacturing, Construction and Forest Resources",10,0.568
2019,"Newfoundland and Labrador","Buildings",10,0.909
2019,"Newfoundland and Labrador","Waste",10,0.615
2019,"Newfoundland and Labrador","Agriculture",10,0.098
2019,"Northwest Territories","Territorial Inventory Total",61,1.418
2019,"Northwest Territories","Oil and Gas",61,0.074
2019,"Northwest Territories","Transport",61,0.709
2019,"Northwest Territories","Heavy Industry",61,0.384
2019,"Northwest Territories","Buildings",61,0.129
2019,"Northwest Territories","Waste",61,0.039
2019,"Nova Scotia","Provincial Inventory Total",12,16.208
2019,"Nova Scotia","Oil and Gas",12,0.015
2019,"Nova Scotia","Transport",12,5.444
2019,"Nova Scotia","Heavy Industry",12,0.409
2019,"Nova Scotia","Light Manufacturing, Construction and Forest Resources",12,0.42
2019,"Nova Scotia","Buildings",12,2.111
2019,"Nova Scotia","Waste",12,0.549
2019,"Nova Scotia","Agriculture",12,0.402
2019,"Nunavut","Territorial Inventory Total",62,0.754
2019,"Nunavut","Transport",62,0.422
2019,"Nunavut","Heavy Industry",62,0.121
2019,"Nunavut","Buildings",62,0.015
2019,"Nunavut","Waste",62,0.031
2019,"Ontario","Provincial Inventory Total",35,165.45
2019,"Ontario","Oil and Gas",35,8.279
2019,"Ontario","Transport",35,55.622
2019,"Ontario","Heavy Industry",35,28.468
2019,"Ontario","Light Manufacturing, Construction and Forest Resources",35,9.759
2019,"Ontario","Buildings",35,41.116
2019,"Ontario","Waste",35,7.106
2019,"Ontario","Agriculture",35,11.718
2019,"Prince Edward Island","Provincial Inventory Total",11,1.622
2019,"Prince Edward Island","Oil and Gas",11,0
2019,"Prince Edward Island","Transport",11,0.723
2019,"Prince Edward Island","Heavy Industry",11,0.012
2019,"Prince Edward Island","Light Manufacturing, Construction and Forest Resources",11,0.127
2019,"Prince Edward Island","Buildings",11,0.317
2019,"Prince Edward Island","Waste",11,0.089
2019,"Prince Edward Island","Agriculture",11,0.353
2019,"Quebec","Provincial Inventory Total",24,82.057
2019,"Quebec","Oil and Gas",24,2.346
2019,"Quebec","Transport",24,31.988
2019,"Quebec","Heavy Industry",24,18.226
2019,"Quebec","Light Manufacturing, Construction and Forest Resources",24,5.029
2019,"Quebec","Buildings",24,10.494
2019,"Quebec","Waste",24,4.875
2019,"Quebec","Agriculture",24,8.822
2019,"Saskatchewan","Provincial Inventory Total",47,86.565
2019,"Saskatchewan","Oil and Gas",47,35.257
2019,"Saskatchewan","Transport",47,9.805
2019,"Saskatchewan","Heavy Industry",47,3.59
2019,"Saskatchewan","Light Manufacturing, Construction and Forest Resources",47,0.819
2019,"Saskatchewan","Buildings",47,4.291
2019,"Saskatchewan","Waste",47,1.413
2019,"Saskatchewan","Agriculture",47,16.509
2019,"Yukon","Territorial Inventory Total",60,0.691
2019,"Yukon","Oil and Gas",60,0
2019,"Yukon","Transport",60,0.408
2019,"Yukon","Heavy Industry",60,0.124
2019,"Yukon","Light Manufacturing, Construction and Forest Resources",60,0.028
2019,"Yukon","Buildings",60,0.042
2019,"Yukon","Waste",60,0.033
2019,"Yukon","Agriculture",60,0.007
2020,"Alberta","Provincial Inventory Total",48,268.505
2020,"Alberta","Oil and Gas",48,151.705
2020,"Alberta","Transport",48,22.579
2020,"Alberta","Heavy Industry",48,17.824
2020,"Alberta","Light Manufacturing, Construction and Forest Resources",48,2.892
2020,"Alberta","Buildings",48,20.936
2020,"Alberta","Waste",48,4.574
2020,"Alberta","Agriculture",48,20.43
2020,"British Columbia","Provincial Inventory Total",59,60.16
2020,"British Columbia","Oil and Gas",59,14.701
2020,"British Columbia","Transport",59,20.407
2020,"British Columbia","Heavy Industry",59,5.611
2020,"British Columbia","Light Manufacturing, Construction and Forest Resources",59,3.252
2020,"British Columbia","Buildings",59,8.846
2020,"British Columbia","Waste",59,1.899
2020,"British Columbia","Agriculture",59,3.099
2020,"Canada","Oil and Gas",,209.225
2020,"Canada","Transport",,142.874
2020,"Canada","Heavy Industry",,74.274
2020,"Canada","Light Manufacturing, Construction and Forest Resources",,22.349
2020,"Canada","Buildings",,88.583
2020,"Canada","Waste",,22.982
2020,"Canada","Agriculture",,70.148
2020,"Manitoba","Provincial Inventory Total",46,21.088
2020,"Manitoba","Oil and Gas",46,0.851
2020,"Manitoba","Transport",46,5.878
2020,"Manitoba","Heavy Industry",46,1.316
2020,"Manitoba","Light Manufacturing, Construction and Forest Resources",46,1.099
2020,"Manitoba","Buildings",46,3.03
2020,"Manitoba","Waste",46,1.196
2020,"Manitoba","Agriculture",46,7.675
2020,"New Brunswick","Provincial Inventory Total",13,11.339
2020,"New Brunswick","Oil and Gas",13,3.121
2020,"New Brunswick","Transport",13,3.108
2020,"New Brunswick","Heavy Industry",13,0.585
2020,"New Brunswick","Light Manufacturing, Construction and Forest Resources",13,0.354
2020,"New Brunswick","Buildings",13,0.987
2020,"New Brunswick","Waste",13,0.588
2020,"New Brunswick","Agriculture",13,0.457
2020,"Newfoundland and Labrador","Provincial Inventory Total",10,8.88
2020,"Newfoundland and Labrador","Oil and Gas",10,1.738
2020,"Newfoundland and Labrador","Transport",10,3.332
2020,"Newfoundland and Labrador","Heavy Industry",10,0.963
2020,"Newfoundland and Labrador","Light Manufacturing, Construction and Forest Resources",10,0.341
2020,"Newfoundland and Labrador","Buildings",10,0.833
2020,"Newfoundland and Labrador","Waste",10,0.624
2020,"Newfoundland and Labrador","Agriculture",10,0.095
2020,"Northwest Territories","Territorial Inventory Total",61,1.214
2020,"Northwest Territories","Oil and Gas",61,0.058
2020,"Northwest Territories","Transport",61,0.539
2020,"Northwest Territories","Heavy Industry",61,0.363
2020,"Northwest Territories","Buildings",61,0.125
2020,"Northwest Territories","Waste",61,0.039
2020,"Nova Scotia","Provincial Inventory Total",12,14.771
2020,"Nova Scotia","Oil and Gas",12,0.016
2020,"Nova Scotia","Transport",12,4.613
2020,"Nova Scotia","Heavy Industry",12,0.366
2020,"Nova Scotia","Light Manufacturing, Construction and Forest Resources",12,0.356
2020,"Nova Scotia","Buildings",12,2.022
2020,"Nova Scotia","Waste",12,0.568
2020,"Nova Scotia","Agriculture",12,0.405
2020,"Nunavut","Territorial Inventory Total",62,0.591
2020,"Nunavut","Transport",62,0.308
2020,"Nunavut","Heavy Industry",62,0.084
2020,"Nunavut","Buildings",62,0.014
2020,"Nunavut","Waste",62,0.032
2020,"Ontario","Provincial Inventory Total",35,148.533
2020,"Ontario","Oil and Gas",35,7.711
2020,"Ontario","Transport",35,45.253
2020,"Ontario","Heavy Industry",35,26.425
2020,"Ontario","Light Manufacturing, Construction and Forest Resources",35,8.578
2020,"Ontario","Buildings",35,38.099
2020,"Ontario","Waste",35,7.18
2020,"Ontario","Agriculture",35,12.099
2020,"Prince Edward Island","Provincial Inventory Total",11,1.582
2020,"Prince Edward Island","Oil and Gas",11,0
2020,"Prince Edward Island","Transport",11,0.618
2020,"Prince Edward Island","Heavy Industry",11,0.016
2020,"Prince Edward Island","Light Manufacturing, Construction and Forest Resources",11,0.188
2020,"Prince Edward Island","Buildings",11,0.311
2020,"Prince Edward Island","Waste",11,0.086
2020,"Prince Edward Island","Agriculture",11,0.363
2020,"Quebec","Provincial Inventory Total",24,74.294
2020,"Quebec","Oil and Gas",24,2.28
2020,"Quebec","Transport",24,27.112
2020,"Quebec","Heavy Industry",24,16.955
2020,"Quebec","Light Manufacturing, Construction and Forest Resources",24,4.599
2020,"Quebec","Buildings",24,9.4
2020,"Quebec","Waste",24,4.746
2020,"Quebec","Agriculture",24,8.84
2020,"Saskatchewan","Provincial Inventory Total",47,74.807
2020,"Saskatchewan","Oil and Gas",47,27.044
2020,"Saskatchewan","Transport",47,8.793
2020,"Saskatchewan","Heavy Industry",47,3.663
2020,"Saskatchewan","Light Manufacturing, Construction and Forest Resources",47,0.634
2020,"Saskatchewan","Buildings",47,3.938
2020,"Saskatchewan","Waste",47,1.416
2020,"Saskatchewan","Agriculture",47,16.679
2020,"Yukon","Territorial Inventory Total",60,0.597
2020,"Yukon","Oil and Gas",60,0
2020,"Yukon","Transport",60,0.333
2020,"Yukon","Heavy Industry",60,0.103
2020,"Yukon","Light Manufacturing, Construction and Forest Resources",60,0.024
2020,"Yukon","Buildings",60,0.043
2020,"Yukon","Waste",60,0.034
2020,"Yukon","Agriculture",60,0.006
2021,"Alberta","Provincial Inventory Total",48,271.013
2021,"Alberta","Oil and Gas",48,158.752
2021,"Alberta","Transport",48,23.022
2021,"Alberta","Heavy Industry",48,18.194
2021,"Alberta","Light Manufacturing, Construction and Forest Resources",48,2.913
2021,"Alberta","Buildings",48,20.327
2021,"Alberta","Waste",48,4.587
2021,"Alberta","Agriculture",48,20.429
2021,"British Columbia","Provincial Inventory Total",59,62.17
2021,"British Columbia","Oil and Gas",59,14.321
2021,"British Columbia","Transport",59,22.066
2021,"British Columbia","Heavy Industry",59,5.508
2021,"British Columbia","Light Manufacturing, Construction and Forest Resources",59,3.397
2021,"British Columbia","Buildings",59,9.042
2021,"British Columbia","Waste",59,1.788
2021,"British Columbia","Agriculture",59,3.069
2021,"Canada","Oil and Gas",,215.816
2021,"Canada","Transport",,150.051
2021,"Canada","Heavy Industry",,77.695
2021,"Canada","Light Manufacturing, Construction and Forest Resources",,23.244
2021,"Canada","Buildings",,85.257
2021,"Canada","Waste",,23.126
2021,"Canada","Agriculture",,69.21
2021,"Manitoba","Provincial Inventory Total",46,20.608
2021,"Manitoba","Oil and Gas",46,0.959
2021,"Manitoba","Transport",46,6.074
2021,"Manitoba","Heavy Industry",46,1.234
2021,"Manitoba","Light Manufacturing, Construction and Forest Resources",46,1.002
2021,"Manitoba","Buildings",46,2.882
2021,"Manitoba","Waste",46,1.199
2021,"Manitoba","Agriculture",46,7.199
2021,"New Brunswick","Provincial Inventory Total",13,12.041
2021,"New Brunswick","Oil and Gas",13,3.09
2021,"New Brunswick","Transport",13,3.084
2021,"New Brunswick","Heavy Industry",13,0.633
2021,"New Brunswick","Light Manufacturing, Construction and Forest Resources",13,0.422
2021,"New Brunswick","Buildings",13,0.896
2021,"New Brunswick","Waste",13,0.625
2021,"New Brunswick","Agriculture",13,0.477
2021,"Newfoundland and Labrador","Provincial Inventory Total",10,8.433
2021,"Newfoundland and Labrador","Oil and Gas",10,1.394
2021,"Newfoundland and Labrador","Transport",10,3.478
2021,"Newfoundland and Labrador","Heavy Industry",10,1.16
2021,"Newfoundland and Labrador","Light Manufacturing, Construction and Forest Resources",10,0.337
2021,"Newfoundland and Labrador","Buildings",10,0.718
2021,"Newfoundland and Labrador","Waste",10,0.606
2021,"Newfoundland and Labrador","Agriculture",10,0.091
2021,"Northwest Territories","Territorial Inventory Total",61,1.282
2021,"Northwest Territories","Oil and Gas",61,0.065
2021,"Northwest Territories","Transport",61,0.596
2021,"Northwest Territories","Heavy Industry",61,0.369
2021,"Northwest Territories","Buildings",61,0.127
2021,"Northwest Territories","Waste",61,0.04
2021,"Nova Scotia","Provincial Inventory Total",12,14.721
2021,"Nova Scotia","Oil and Gas",12,0.015
2021,"Nova Scotia","Transport",12,4.914
2021,"Nova Scotia","Heavy Industry",12,0.347
2021,"Nova Scotia","Light Manufacturing, Construction and Forest Resources",12,0.44
2021,"Nova Scotia","Buildings",12,1.922
2021,"Nova Scotia","Waste",12,0.581
2021,"Nova Scotia","Agriculture",12,0.402
2021,"Nunavut","Territorial Inventory Total",62,0.628
2021,"Nunavut","Transport",62,0.341
2021,"Nunavut","Heavy Industry",62,0.082
2021,"Nunavut","Buildings",62,0.014
2021,"Nunavut","Waste",62,0.032
2021,"Ontario","Provincial Inventory Total",35,151.094
2021,"Ontario","Oil and Gas",35,8.174
2021,"Ontario","Transport",35,47.2
2021,"Ontario","Heavy Industry",35,28.522
2021,"Ontario","Light Manufacturing, Construction and Forest Resources",35,8.777
2021,"Ontario","Buildings",35,35.521
2021,"Ontario","Waste",35,7.437
2021,"Ontario","Agriculture",35,12.093
2021,"Prince Edward Island","Provincial Inventory Total",11,1.633
2021,"Prince Edward Island","Oil and Gas",11,0
2021,"Prince Edward Island","Transport",11,0.659
2021,"Prince Edward Island","Heavy Industry",11,0.013
2021,"Prince Edward Island","Light Manufacturing, Construction and Forest Resources",11,0.183
2021,"Prince Edward Island","Buildings",11,0.292
2021,"Prince Edward Island","Waste",11,0.104
2021,"Prince Edward Island","Agriculture",11,0.381
2021,"Quebec","Provincial Inventory Total",24,77.364
2021,"Quebec","Oil and Gas",24,2.288
2021,"Quebec","Transport",24,29.214
2021,"Quebec","Heavy Industry",24,17.433
