Year,Age at time of death,Sex,Causes of death,Value
2017,25 to 34 years,Males,Atherosclerosis,0.0
2017,25 to 34 years,Males,Aortic aneurysm and dissection,0.4
2017,25 to 34 years,Males,Chronic lower respiratory diseases,0.2
2017,25 to 34 years,Males,Pneumoconioses and chemical effects,0.0
2017,25 to 34 years,Males,Pneumonitis due to solids and liquids,0.1
2017,25 to 34 years,Females,Malignant neoplasms,7.3
2017,25 to 34 years,Females,Diabetes mellitus,0.9
2017,25 to 34 years,Females,Diseases of heart,2.6
2017,25 to 34 years,Females,Essential hypertension and hypertensive renal disease,0.0
2017,25 to 34 years,Females,Cerebrovascular diseases,0.6
2017,25 to 34 years,Females,Atherosclerosis,0.0
2017,25 to 34 years,Females,Aortic aneurysm and dissection,0.1
2017,25 to 34 years,Females,Chronic lower respiratory diseases,0.3
2017,25 to 34 years,Females,Pneumoconioses and chemical effects,0.0
2017,25 to 34 years,Females,Pneumonitis due to solids and liquids,0.0
2017,25 to 29 years,Both sexes,Malignant neoplasms,5.9
2017,25 to 29 years,Both sexes,Diabetes mellitus,0.5
2017,25 to 29 years,Both sexes,Diseases of heart,2.7
2017,25 to 29 years,Both sexes,Essential hypertension and hypertensive renal disease,0.0
2017,25 to 29 years,Both sexes,Cerebrovascular diseases,0.6
2017,25 to 29 years,Both sexes,Atherosclerosis,0.0
2017,25 to 29 years,Both sexes,Aortic aneurysm and dissection,0.1
2017,25 to 29 years,Both sexes,Chronic lower respiratory diseases,0.1
2017,25 to 29 years,Both sexes,Pneumoconioses and chemical effects,0.0
2017,25 to 29 years,Both sexes,Pneumonitis due to solids and liquids,0.1
2017,25 to 29 years,Males,Malignant neoplasms,6.3
2017,25 to 29 years,Males,Diabetes mellitus,0.6
2017,25 to 29 years,Males,Diseases of heart,3.2
2017,25 to 29 years,Males,Essential hypertension and hypertensive renal disease,0.0
2017,25 to 29 years,Males,Cerebrovascular diseases,0.6
2017,25 to 29 years,Males,Atherosclerosis,0.0
2017,25 to 29 years,Males,Aortic aneurysm and dissection,0.2
2017,25 to 29 years,Males,Chronic lower respiratory diseases,0.0
2017,25 to 29 years,Males,Pneumoconioses and chemical effects,0.0
2017,25 to 29 years,Males,Pneumonitis due to solids and liquids,0.2
2017,25 to 29 years,Females,Malignant neoplasms,5.4
2017,25 to 29 years,Females,Diabetes mellitus,0.4
2017,25 to 29 years,Females,Diseases of heart,2.1
2017,25 to 29 years,Females,Essential hypertension and hypertensive renal disease,0.0
2017,25 to 29 years,Females,Cerebrovascular diseases,0.5
2017,25 to 29 years,Females,Atherosclerosis,0.0
2017,25 to 29 years,Females,Aortic aneurysm and dissection,0.1
2017,25 to 29 years,Females,Chronic lower respiratory diseases,0.2
2017,25 to 29 years,Females,Pneumoconioses and chemical effects,0.0
2017,25 to 29 years,Females,Pneumonitis due to solids and liquids,0.0
2017,30 to 34 years,Both sexes,Malignant neoplasms,8.8
2017,30 to 34 years,Both sexes,Diabetes mellitus,1.4
2017,30 to 34 years,Both sexes,Diseases of heart,4.2
2017,30 to 34 years,Both sexes,Essential hypertension and hypertensive renal disease,0.0
2017,30 to 34 years,Both sexes,Cerebrovascular diseases,0.7
2017,30 to 34 years,Both sexes,Atherosclerosis,0.0
2017,30 to 34 years,Both sexes,Aortic aneurysm and dissection,0.3
2017,30 to 34 years,Both sexes,Chronic lower respiratory diseases,0.4
2017,30 to 34 years,Both sexes,Pneumoconioses and chemical effects,0.0
2017,30 to 34 years,Both sexes,Pneumonitis due to solids and liquids,0.0
2017,30 to 34 years,Males,Malignant neoplasms,8.5
2017,30 to 34 years,Males,Diabetes mellitus,1.5
2017,30 to 34 years,Males,Diseases of heart,5.4
2017,30 to 34 years,Males,Essential hypertension and hypertensive renal disease,0.0
2017,30 to 34 years,Males,Cerebrovascular diseases,0.8
2017,30 to 34 years,Males,Atherosclerosis,0.0
2017,30 to 34 years,Males,Aortic aneurysm and dissection,0.6
2017,30 to 34 years,Males,Chronic lower respiratory diseases,0.3
2017,30 to 34 years,Males,Pneumoconioses and chemical effects,0.0
2017,30 to 34 years,Males,Pneumonitis due to solids and liquids,0.0
2017,30 to 34 years,Females,Malignant neoplasms,9.2
2017,30 to 34 years,Females,Diabetes mellitus,1.3
2017,30 to 34 years,Females,Diseases of heart,3.0
2017,30 to 34 years,Females,Essential hypertension and hypertensive renal disease,0.0
2017,30 to 34 years,Females,Cerebrovascular diseases,0.6
2017,30 to 34 years,Females,Atherosclerosis,0.0
2017,30 to 34 years,Females,Aortic aneurysm and dissection,0.1
2017,30 to 34 years,Females,Chronic lower respiratory diseases,0.4
2017,30 to 34 years,Females,Pneumoconioses and chemical effects,0.0
2017,30 to 34 years,Females,Pneumonitis due to solids and liquids,0.1
2017,35 to 44 years,Both sexes,Malignant neoplasms,23.3
2017,35 to 44 years,Both sexes,Diabetes mellitus,2.1
2017,35 to 44 years,Both sexes,Diseases of heart,10.1
2017,35 to 44 years,Both sexes,Essential hypertension and hypertensive renal disease,0.1
2017,35 to 44 years,Both sexes,Cerebrovascular diseases,2.1
2017,35 to 44 years,Both sexes,Atherosclerosis,0.0
2017,35 to 44 years,Both sexes,Aortic aneurysm and dissection,0.4
2017,35 to 44 years,Both sexes,Chronic lower respiratory diseases,0.4
2017,35 to 44 years,Both sexes,Pneumoconioses and chemical effects,0.0
2017,35 to 44 years,Both sexes,Pneumonitis due to solids and liquids,0.1
2017,35 to 44 years,Males,Malignant neoplasms,19.7
2017,35 to 44 years,Males,Diabetes mellitus,2.7
2017,35 to 44 years,Males,Diseases of heart,15.0
2017,35 to 44 years,Males,Essential hypertension and hypertensive renal disease,0.1
2017,35 to 44 years,Males,Cerebrovascular diseases,2.5
2017,35 to 44 years,Males,Atherosclerosis,0.0
2017,35 to 44 years,Males,Aortic aneurysm and dissection,0.8
2017,35 to 44 years,Males,Chronic lower respiratory diseases,0.4
2017,35 to 44 years,Males,Pneumoconioses and chemical effects,0.0
2017,35 to 44 years,Males,Pneumonitis due to solids and liquids,0.1
2017,35 to 44 years,Females,Malignant neoplasms,26.9
2017,35 to 44 years,Females,Diabetes mellitus,1.4
2017,35 to 44 years,Females,Diseases of heart,5.2
2017,35 to 44 years,Females,Essential hypertension and hypertensive renal disease,0.1
2017,35 to 44 years,Females,Cerebrovascular diseases,1.6
2017,35 to 44 years,Females,Atherosclerosis,0.0
2017,35 to 44 years,Females,Aortic aneurysm and dissection,0.1
2017,35 to 44 years,Females,Chronic lower respiratory diseases,0.3
2017,35 to 44 years,Females,Pneumoconioses and chemical effects,0.0
2017,35 to 44 years,Females,Pneumonitis due to solids and liquids,0.0
2017,35 to 39 years,Both sexes,Malignant neoplasms,17.5
2017,35 to 39 years,Both sexes,Diabetes mellitus,1.6
2017,35 to 39 years,Both sexes,Diseases of heart,6.7
2017,35 to 39 years,Both sexes,Essential hypertension and hypertensive renal disease,0.1
2017,35 to 39 years,Both sexes,Cerebrovascular diseases,1.5
2017,35 to 39 years,Both sexes,Atherosclerosis,0.0
2017,35 to 39 years,Both sexes,Aortic aneurysm and dissection,0.3
2017,35 to 39 years,Both sexes,Chronic lower respiratory diseases,0.3
2017,35 to 39 years,Both sexes,Pneumoconioses and chemical effects,0.0
2017,35 to 39 years,Both sexes,Pneumonitis due to solids and liquids,0.0
2017,35 to 39 years,Males,Malignant neoplasms,15.4
2017,35 to 39 years,Males,Diabetes mellitus,2.1
2017,35 to 39 years,Males,Diseases of heart,9.9
2017,35 to 39 years,Males,Essential hypertension and hypertensive renal disease,0.1
2017,35 to 39 years,Males,Cerebrovascular diseases,2.0
2017,35 to 39 years,Males,Atherosclerosis,0.0
2017,35 to 39 years,Males,Aortic aneurysm and dissection,0.5
2017,35 to 39 years,Males,Chronic lower respiratory diseases,0.4
2017,35 to 39 years,Males,Pneumoconioses and chemical effects,0.0
2017,35 to 39 years,Males,Pneumonitis due to solids and liquids,0.1
2017,35 to 39 years,Females,Malignant neoplasms,19.6
2017,35 to 39 years,Females,Diabetes mellitus,1.1
2017,35 to 39 years,Females,Diseases of heart,3.6
2017,35 to 39 years,Females,Essential hypertension and hypertensive renal disease,0.1
2017,35 to 39 years,Females,Cerebrovascular diseases,1.1
2017,35 to 39 years,Females,Atherosclerosis,0.0
2017,35 to 39 years,Females,Aortic aneurysm and dissection,0.1
2017,35 to 39 years,Females,Chronic lower respiratory diseases,0.2
2017,35 to 39 years,Females,Pneumoconioses and chemical effects,0.0
2017,35 to 39 years,Females,Pneumonitis due to solids and liquids,0.0
2017,40 to 44 years,Both sexes,Malignant neoplasms,29.4
2017,40 to 44 years,Both sexes,Diabetes mellitus,2.6
2017,40 to 44 years,Both sexes,Diseases of heart,13.6
2017,40 to 44 years,Both sexes,Essential hypertension and hypertensive renal disease,0.1
2017,40 to 44 years,Both sexes,Cerebrovascular diseases,2.6
2017,40 to 44 years,Both sexes,Atherosclerosis,0.0
2017,40 to 44 years,Both sexes,Aortic aneurysm and dissection,0.6
2017,40 to 44 years,Both sexes,Chronic lower respiratory diseases,0.4
2017,40 to 44 years,Both sexes,Pneumoconioses and chemical effects,0.0
2017,40 to 44 years,Both sexes,Pneumonitis due to solids and liquids,0.1
2017,40 to 44 years,Males,Malignant neoplasms,24.2
2017,40 to 44 years,Males,Diabetes mellitus,3.4
2017,40 to 44 years,Males,Diseases of heart,20.4
2017,40 to 44 years,Males,Essential hypertension and hypertensive renal disease,0.2
2017,40 to 44 years,Males,Cerebrovascular diseases,3.0
2017,40 to 44 years,Males,Atherosclerosis,0.1
2017,40 to 44 years,Males,Aortic aneurysm and dissection,1.0
2017,40 to 44 years,Males,Chronic lower respiratory diseases,0.4
2017,40 to 44 years,Males,Pneumoconioses and chemical effects,0.0
2017,40 to 44 years,Males,Pneumonitis due to solids and liquids,0.2
2017,40 to 44 years,Females,Malignant neoplasms,34.5
2017,40 to 44 years,Females,Diabetes mellitus,1.8
2017,40 to 44 years,Females,Diseases of heart,7.0
2017,40 to 44 years,Females,Essential hypertension and hypertensive renal disease,0.1
2017,40 to 44 years,Females,Cerebrovascular diseases,2.3
2017,40 to 44 years,Females,Atherosclerosis,0.0
2017,40 to 44 years,Females,Aortic aneurysm and dissection,0.2
2017,40 to 44 years,Females,Chronic lower respiratory diseases,0.4
2017,40 to 44 years,Females,Pneumoconioses and chemical effects,0.0
2017,40 to 44 years,Females,Pneumonitis due to solids and liquids,0.1
2017,45 to 54 years,Both sexes,Malignant neoplasms,84.4
2017,45 to 54 years,Both sexes,Diabetes mellitus,6.4
2017,45 to 54 years,Both sexes,Diseases of heart,35.2
2017,45 to 54 years,Both sexes,Essential hypertension and hypertensive renal disease,0.5
2017,45 to 54 years,Both sexes,Cerebrovascular diseases,6.4
2017,45 to 54 years,Both sexes,Atherosclerosis,0.2
2017,45 to 54 years,Both sexes,Aortic aneurysm and dissection,1.1
2017,45 to 54 years,Both sexes,Chronic lower respiratory diseases,3.8
2017,45 to 54 years,Both sexes,Pneumoconioses and chemical effects,0.0
2017,45 to 54 years,Both sexes,Pneumonitis due to solids and liquids,0.5
2017,45 to 54 years,Males,Malignant neoplasms,80.2
2017,45 to 54 years,Males,Diabetes mellitus,8.3
2017,45 to 54 years,Males,Diseases of heart,54.3
2017,45 to 54 years,Males,Essential hypertension and hypertensive renal disease,0.8
2017,45 to 54 years,Males,Cerebrovascular diseases,7.3
2017,45 to 54 years,Males,Atherosclerosis,0.4
2017,45 to 54 years,Males,Aortic aneurysm and dissection,1.9
2017,45 to 54 years,Males,Chronic lower respiratory diseases,4.1
2017,45 to 54 years,Males,Pneumoconioses and chemical effects,0.0
2017,45 to 54 years,Males,Pneumonitis due to solids and liquids,0.5
2017,45 to 54 years,Females,Malignant neoplasms,88.5
2017,45 to 54 years,Females,Diabetes mellitus,4.4
2017,45 to 54 years,Females,Diseases of heart,16.3
2017,45 to 54 years,Females,Essential hypertension and hypertensive renal disease,0.2
2017,45 to 54 years,Females,Cerebrovascular diseases,5.5
2017,45 to 54 years,Females,Atherosclerosis,0.0
2017,45 to 54 years,Females,Aortic aneurysm and dissection,0.4
2017,45 to 54 years,Females,Chronic lower respiratory diseases,3.4
2017,45 to 54 years,Females,Pneumoconioses and chemical effects,0.0
2017,45 to 54 years,Females,Pneumonitis due to solids and liquids,0.5
2017,45 to 49 years,Both sexes,Malignant neoplasms,58.2
2017,45 to 49 years,Both sexes,Diabetes mellitus,4.9
2017,45 to 49 years,Both sexes,Diseases of heart,23.3
2017,45 to 49 years,Both sexes,Essential hypertension and hypertensive renal disease,0.2
2017,45 to 49 years,Both sexes,Cerebrovascular diseases,4.7
2017,45 to 49 years,Both sexes,Atherosclerosis,0.1
2017,45 to 49 years,Both sexes,Aortic aneurysm and dissection,1.0
2017,45 to 49 years,Both sexes,Chronic lower respiratory diseases,1.7
2017,45 to 49 years,Both sexes,Pneumoconioses and chemical effects,0.0
2017,45 to 49 years,Both sexes,Pneumonitis due to solids and liquids,0.4
2017,45 to 49 years,Males,Malignant neoplasms,53.5
2017,45 to 49 years,Males,Diabetes mellitus,6.6
2017,45 to 49 years,Males,Diseases of heart,33.6
2017,45 to 49 years,Males,Essential hypertension and hypertensive renal disease,0.3
2017,45 to 49 years,Males,Cerebrovascular diseases,5.5
2017,45 to 49 years,Males,Atherosclerosis,0.2
2017,45 to 49 years,Males,Aortic aneurysm and dissection,1.7
2017,45 to 49 years,Males,Chronic lower respiratory diseases,1.9
2017,45 to 49 years,Males,Pneumoconioses and chemical effects,0.0
2017,45 to 49 years,Males,Pneumonitis due to solids and liquids,0.6
2017,45 to 49 years,Females,Malignant neoplasms,62.8
2017,45 to 49 years,Females,Diabetes mellitus,3.3
2017,45 to 49 years,Females,Diseases of heart,13.1
2017,45 to 49 years,Females,Essential hypertension and hypertensive renal disease,0.2
2017,45 to 49 years,Females,Cerebrovascular diseases,3.9
2017,45 to 49 years,Females,Atherosclerosis,0.0
2017,45 to 49 years,Females,Aortic aneurysm and dissection,0.3
2017,45 to 49 years,Females,Chronic lower respiratory diseases,1.6
2017,45 to 49 years,Females,Pneumoconioses and chemical effects,0.0
2017,45 to 49 years,Females,Pneumonitis due to solids and liquids,0.2
2017,50 to 54 years,Both sexes,Malignant neoplasms,108.2
2017,50 to 54 years,Both sexes,Diabetes mellitus,7.7
2017,50 to 54 years,Both sexes,Diseases of heart,46.1
2017,50 to 54 years,Both sexes,Essential hypertension and hypertensive renal disease,0.7
2017,50 to 54 years,Both sexes,Cerebrovascular diseases,7.9
2017,50 to 54 years,Both sexes,Atherosclerosis,0.4
2017,50 to 54 years,Both sexes,Aortic aneurysm and dissection,1.3
2017,50 to 54 years,Both sexes,Chronic lower respiratory diseases,5.6
2017,50 to 54 years,Both sexes,Pneumoconioses and chemical effects,0.0
2017,50 to 54 years,Both sexes,Pneumonitis due to solids and liquids,0.6
2017,50 to 54 years,Males,Malignant neoplasms,104.3
2017,50 to 54 years,Males,Diabetes mellitus,9.9
2017,50 to 54 years,Males,Diseases of heart,73.0
2017,50 to 54 years,Males,Essential hypertension and hypertensive renal disease,1.1
2017,50 to 54 years,Males,Cerebrovascular diseases,8.9
2017,50 to 54 years,Males,Atherosclerosis,0.7
2017,50 to 54 years,Males,Aortic aneurysm and dissection,2.1
2017,50 to 54 years,Males,Chronic lower respiratory diseases,6.2
2017,50 to 54 years,Males,Pneumoconioses and chemical effects,0.0
2017,50 to 54 years,Males,Pneumonitis due to solids and liquids,0.4
2017,50 to 54 years,Females,Malignant neoplasms,112.0
2017,50 to 54 years,Females,Diabetes mellitus,5.5
2017,50 to 54 years,Females,Diseases of heart,19.1
2017,50 to 54 years,Females,Essential hypertension and hypertensive renal disease,0.3
2017,50 to 54 years,Females,Cerebrovascular diseases,7.0
2017,50 to 54 years,Females,Atherosclerosis,0.1
2017,50 to 54 years,Females,Aortic aneurysm and dissection,0.5
2017,50 to 54 years,Females,Chronic lower respiratory diseases,5.1
2017,50 to 54 years,Females,Pneumoconioses and chemical effects,0.0
2017,50 to 54 years,Females,Pneumonitis due to solids and liquids,0.8
2017,55 to 64 years,Both sexes,Malignant neoplasms,260.1
2017,55 to 64 years,Both sexes,Diabetes mellitus,16.3
2017,55 to 64 years,Both sexes,Diseases of heart,100.1
2017,55 to 64 years,Both sexes,Essential hypertension and hypertensive renal disease,1.4
2017,55 to 64 years,Both sexes,Cerebrovascular diseases,15.9
2017,55 to 64 years,Both sexes,Atherosclerosis,0.7
2017,55 to 64 years,Both sexes,Aortic aneurysm and dissection,2.9
2017,55 to 64 years,Both sexes,Chronic lower respiratory diseases,19.8
2017,55 to 64 years,Both sexes,Pneumoconioses and chemical effects,0.1
2017,55 to 64 years,Both sexes,Pneumonitis due to solids and liquids,1.2
2017,55 to 64 years,Males,Malignant neoplasms,277.2
2017,55 to 64 years,Males,Diabetes mellitus,22.4
2017,55 to 64 years,Males,Diseases of heart,150.4
2017,55 to 64 years,Males,Essential hypertension and hypertensive renal disease,2.1
2017,55 to 64 years,Males,Cerebrovascular diseases,17.9
2017,55 to 64 years,Males,Atherosclerosis,0.9
2017,55 to 64 years,Males,Aortic aneurysm and dissection,4.3
2017,55 to 64 years,Males,Chronic lower respiratory diseases,20.9
2017,55 to 64 years,Males,Pneumoconioses and chemical effects,0.2
2017,55 to 64 years,Males,Pneumonitis due to solids and liquids,1.5
2017,55 to 64 years,Females,Malignant neoplasms,243.4
2017,55 to 64 years,Females,Diabetes mellitus,10.5
2017,55 to 64 years,Females,Diseases of heart,51.0
2017,55 to 64 years,Females,Essential hypertension and hypertensive renal disease,0.8
2017,55 to 64 years,Females,Cerebrovascular diseases,14.0
2017,55 to 64 years,Females,Atherosclerosis,0.5
2017,55 to 64 years,Females,Aortic aneurysm and dissection,1.5
2017,55 to 64 years,Females,Chronic lower respiratory diseases,18.6
2017,55 to 64 years,Females,Pneumoconioses and chemical effects,0.0
2017,55 to 64 years,Females,Pneumonitis due to solids and liquids,0.9
