Year,Source,Géographie,GeoCode,Value
2012,Transports,Terre-Neuve-et-Labrador,10,3.812
2012,Industrie lourde,Terre-Neuve-et-Labrador,10,1.367
2012,"Fabrication légère, construction et ressources forestières",Terre-Neuve-et-Labrador,10,0.426
2012,Bâtiments,Terre-Neuve-et-Labrador,10,0.712
2012,Déchets et autres,Terre-Neuve-et-Labrador,10,0.595
2012,Agriculture,Terre-Neuve-et-Labrador,10,0.145
2012,Inventaire territorial,Territoires du Nord-Ouest,61,1.573
2012,Exploitation pétrolière et gazière,Territoires du Nord-Ouest,61,0.116
2012,Transports,Territoires du Nord-Ouest,61,0.617
2012,Industrie lourde,Territoires du Nord-Ouest,61,0.445
2012,Bâtiments,Territoires du Nord-Ouest,61,0.278
2012,Déchets et autres,Territoires du Nord-Ouest,61,0.035
2012,Inventaire provincial,Nouvelle-Écosse,12,19.015
2012,Exploitation pétrolière et gazière,Nouvelle-Écosse,12,1.55
2012,Transports,Nouvelle-Écosse,12,4.953
2012,Industrie lourde,Nouvelle-Écosse,12,0.727
2012,"Fabrication légère, construction et ressources forestières",Nouvelle-Écosse,12,0.5
2012,Bâtiments,Nouvelle-Écosse,12,2.518
2012,Déchets et autres,Nouvelle-Écosse,12,0.495
2012,Agriculture,Nouvelle-Écosse,12,0.475
2012,Inventaire territorial,Nunavut,62,0.77
2012,Transports,Nunavut,62,0.344
2012,Industrie lourde,Nunavut,62,0.206
2012,Bâtiments,Nunavut,62,0.064
2012,Déchets et autres,Nunavut,62,0.029
2012,Inventaire provincial,Ontario,35,168.006
2012,Exploitation pétrolière et gazière,Ontario,35,10.165
2012,Transports,Ontario,35,54.299
2012,Industrie lourde,Ontario,35,31.284
2012,"Fabrication légère, construction et ressources forestières",Ontario,35,9.0
2012,Bâtiments,Ontario,35,32.826
2012,Déchets et autres,Ontario,35,7.128
2012,Agriculture,Ontario,35,11.233
2012,Inventaire provincial,Île-du-Prince-Édouard,11,1.922
2012,Exploitation pétrolière et gazière,Île-du-Prince-Édouard,11,0.0
2012,Transports,Île-du-Prince-Édouard,11,0.781
2012,Industrie lourde,Île-du-Prince-Édouard,11,0.005
2012,"Fabrication légère, construction et ressources forestières",Île-du-Prince-Édouard,11,0.232
2012,Bâtiments,Île-du-Prince-Édouard,11,0.488
2012,Déchets et autres,Île-du-Prince-Édouard,11,0.084
2012,Agriculture,Île-du-Prince-Édouard,11,0.321
2012,Inventaire provincial,Québec,24,79.324
2012,Exploitation pétrolière et gazière,Québec,24,2.691
2012,Transports,Québec,24,31.886
2012,Industrie lourde,Québec,24,17.924
2012,"Fabrication légère, construction et ressources forestières",Québec,24,5.365
2012,Bâtiments,Québec,24,8.973
2012,Déchets et autres,Québec,24,3.138
2012,Agriculture,Québec,24,8.806
2012,Inventaire provincial,Saskatchewan,47,82.65
2012,Exploitation pétrolière et gazière,Saskatchewan,47,36.36
2012,Transports,Saskatchewan,47,9.335
2012,Industrie lourde,Saskatchewan,47,3.228
2012,"Fabrication légère, construction et ressources forestières",Saskatchewan,47,0.829
2012,Bâtiments,Saskatchewan,47,3.197
2012,Déchets et autres,Saskatchewan,47,1.397
2012,Agriculture,Saskatchewan,47,13.536
2012,Inventaire territorial,Yukon,60,0.677
2012,Exploitation pétrolière et gazière,Yukon,60,0.026
2012,Transports,Yukon,60,0.363
2012,Industrie lourde,Yukon,60,0.114
2012,"Fabrication légère, construction et ressources forestières",Yukon,60,0.023
2012,Bâtiments,Yukon,60,0.098
2012,Déchets et autres,Yukon,60,0.029
2012,Agriculture,Yukon,60,0.005
2013,Inventaire provincial,Alberta,48,291.528
2013,Exploitation pétrolière et gazière,Alberta,48,151.546
2013,Transports,Alberta,48,29.02
2013,Industrie lourde,Alberta,48,18.767
2013,"Fabrication légère, construction et ressources forestières",Alberta,48,3.267
2013,Bâtiments,Alberta,48,20.423
2013,Déchets et autres,Alberta,48,4.031
2013,Agriculture,Alberta,48,19.764
2013,Inventaire provincial,Colombie-Britannique,59,59.506
2013,Exploitation pétrolière et gazière,Colombie-Britannique,59,14.825
2013,Transports,Colombie-Britannique,59,20.164
2013,Industrie lourde,Colombie-Britannique,59,5.773
2013,"Fabrication légère, construction et ressources forestières",Colombie-Britannique,59,2.872
2013,Bâtiments,Colombie-Britannique,59,7.914
2013,Déchets et autres,Colombie-Britannique,59,2.567
2013,Agriculture,Colombie-Britannique,59,2.669
2013,Exploitation pétrolière et gazière,Canada,,225.093
2013,Transports,Canada,,165.924
2013,Industrie lourde,Canada,,80.508
2013,"Fabrication légère, construction et ressources forestières",Canada,,24.132
2013,Bâtiments,Canada,,85.092
2013,Déchets et autres,Canada,,21.848
2013,Agriculture,Canada,,65.542
2013,Inventaire provincial,Manitoba,46,21.032
2013,Exploitation pétrolière et gazière,Manitoba,46,0.906
2013,Transports,Manitoba,46,6.375
2013,Industrie lourde,Manitoba,46,1.372
2013,"Fabrication légère, construction et ressources forestières",Manitoba,46,0.982
2013,Bâtiments,Manitoba,46,2.864
2013,Déchets et autres,Manitoba,46,1.387
2013,Agriculture,Manitoba,46,7.024
2013,Inventaire provincial,Nouveau-Brunswick,13,14.303
2013,Exploitation pétrolière et gazière,Nouveau-Brunswick,13,3.361
2013,Transports,Nouveau-Brunswick,13,3.603
2013,Industrie lourde,Nouveau-Brunswick,13,0.915
2013,"Fabrication légère, construction et ressources forestières",Nouveau-Brunswick,13,0.551
2013,Bâtiments,Nouveau-Brunswick,13,1.102
2013,Déchets et autres,Nouveau-Brunswick,13,0.647
2013,Agriculture,Nouveau-Brunswick,13,0.526
2013,Inventaire provincial,Terre-Neuve-et-Labrador,10,10.184
2013,Exploitation pétrolière et gazière,Terre-Neuve-et-Labrador,10,2.421
2013,Transports,Terre-Neuve-et-Labrador,10,3.579
2013,Industrie lourde,Terre-Neuve-et-Labrador,10,1.304
2013,"Fabrication légère, construction et ressources forestières",Terre-Neuve-et-Labrador,10,0.335
2013,Bâtiments,Terre-Neuve-et-Labrador,10,0.971
2013,Déchets et autres,Terre-Neuve-et-Labrador,10,0.602
2013,Agriculture,Terre-Neuve-et-Labrador,10,0.104
2013,Inventaire territorial,Territoires du Nord-Ouest,61,1.576
2013,Exploitation pétrolière et gazière,Territoires du Nord-Ouest,61,0.035
2013,Transports,Territoires du Nord-Ouest,61,0.625
2013,Industrie lourde,Territoires du Nord-Ouest,61,0.516
2013,Bâtiments,Territoires du Nord-Ouest,61,0.289
2013,Déchets et autres,Territoires du Nord-Ouest,61,0.035
2013,Inventaire provincial,Nouvelle-Écosse,12,17.986
2013,Exploitation pétrolière et gazière,Nouvelle-Écosse,12,1.419
2013,Transports,Nouvelle-Écosse,12,4.433
2013,Industrie lourde,Nouvelle-Écosse,12,0.621
2013,"Fabrication légère, construction et ressources forestières",Nouvelle-Écosse,12,0.492
2013,Bâtiments,Nouvelle-Écosse,12,2.368
2013,Déchets et autres,Nouvelle-Écosse,12,0.508
2013,Agriculture,Nouvelle-Écosse,12,0.449
2013,Inventaire territorial,Nunavut,62,0.79
2013,Transports,Nunavut,62,0.351
2013,Industrie lourde,Nunavut,62,0.225
2013,Bâtiments,Nunavut,62,0.065
2013,Déchets et autres,Nunavut,62,0.03
2013,Inventaire provincial,Ontario,35,168.911
2013,Exploitation pétrolière et gazière,Ontario,35,10.27
2013,Transports,Ontario,35,56.281
2013,Industrie lourde,Ontario,35,29.427
2013,"Fabrication légère, construction et ressources forestières",Ontario,35,8.884
2013,Bâtiments,Ontario,35,35.996
2013,Déchets et autres,Ontario,35,7.321
2013,Agriculture,Ontario,35,11.552
2013,Inventaire provincial,Île-du-Prince-Édouard,11,1.623
2013,Exploitation pétrolière et gazière,Île-du-Prince-Édouard,11,0.0
2013,Transports,Île-du-Prince-Édouard,11,0.676
2013,Industrie lourde,Île-du-Prince-Édouard,11,0.006
2013,"Fabrication légère, construction et ressources forestières",Île-du-Prince-Édouard,11,0.143
2013,Bâtiments,Île-du-Prince-Édouard,11,0.433
2013,Déchets et autres,Île-du-Prince-Édouard,11,0.082
2013,Agriculture,Île-du-Prince-Édouard,11,0.279
2013,Inventaire provincial,Québec,24,78.701
2013,Exploitation pétrolière et gazière,Québec,24,2.694
2013,Transports,Québec,24,30.388
2013,Industrie lourde,Québec,24,18.373
2013,"Fabrication légère, construction et ressources forestières",Québec,24,5.754
2013,Bâtiments,Québec,24,9.185
2013,Déchets et autres,Québec,24,3.243
2013,Agriculture,Québec,24,8.627
2013,Inventaire provincial,Saskatchewan,47,84.618
2013,Exploitation pétrolière et gazière,Saskatchewan,47,37.616
2013,Transports,Saskatchewan,47,10.104
2013,Industrie lourde,Saskatchewan,47,3.1
2013,"Fabrication légère, construction et ressources forestières",Saskatchewan,47,0.813
2013,Bâtiments,Saskatchewan,47,3.395
2013,Déchets et autres,Saskatchewan,47,1.364
2013,Agriculture,Saskatchewan,47,14.543
2013,Inventaire territorial,Yukon,60,0.598
2013,Exploitation pétrolière et gazière,Yukon,60,0.0
2013,Transports,Yukon,60,0.325
2013,Industrie lourde,Yukon,60,0.11
2013,"Fabrication légère, construction et ressources forestières",Yukon,60,0.023
2013,Bâtiments,Yukon,60,0.088
2013,Déchets et autres,Yukon,60,0.03
2013,Agriculture,Yukon,60,0.005
2014,Inventaire provincial,Alberta,48,293.611
2014,Exploitation pétrolière et gazière,Alberta,48,153.324
2014,Transports,Alberta,48,30.096
2014,Industrie lourde,Alberta,48,20.575
2014,"Fabrication légère, construction et ressources forestières",Alberta,48,3.269
2014,Bâtiments,Alberta,48,18.977
2014,Déchets et autres,Alberta,48,4.178
2014,Agriculture,Alberta,48,19.671
2014,Inventaire provincial,Colombie-Britannique,59,58.928
2014,Exploitation pétrolière et gazière,Colombie-Britannique,59,14.632
2014,Transports,Colombie-Britannique,59,20.138
2014,Industrie lourde,Colombie-Britannique,59,6.097
2014,"Fabrication légère, construction et ressources forestières",Colombie-Britannique,59,2.575
2014,Bâtiments,Colombie-Britannique,59,7.863
2014,Déchets et autres,Colombie-Britannique,59,2.539
2014,Agriculture,Colombie-Britannique,59,2.66
2014,Exploitation pétrolière et gazière,Canada,,229.7
2014,Transports,Canada,,163.218
2014,Industrie lourde,Canada,,82.966
2014,"Fabrication légère, construction et ressources forestières",Canada,,22.395
2014,Bâtiments,Canada,,85.182
2014,Déchets et autres,Canada,,22.096
2014,Agriculture,Canada,,64.724
2014,Inventaire provincial,Manitoba,46,21.001
2014,Exploitation pétrolière et gazière,Manitoba,46,1.088
2014,Transports,Manitoba,46,6.441
2014,Industrie lourde,Manitoba,46,1.212
2014,"Fabrication légère, construction et ressources forestières",Manitoba,46,1.027
2014,Bâtiments,Manitoba,46,2.945
2014,Déchets et autres,Manitoba,46,1.352
2014,Agriculture,Manitoba,46,6.807
2014,Inventaire provincial,Nouveau-Brunswick,13,14.008
2014,Exploitation pétrolière et gazière,Nouveau-Brunswick,13,2.957
2014,Transports,Nouveau-Brunswick,13,3.336
2014,Industrie lourde,Nouveau-Brunswick,13,0.754
2014,"Fabrication légère, construction et ressources forestières",Nouveau-Brunswick,13,0.439
2014,Bâtiments,Nouveau-Brunswick,13,1.216
2014,Déchets et autres,Nouveau-Brunswick,13,0.672
2014,Agriculture,Nouveau-Brunswick,13,0.526
2014,Inventaire provincial,Terre-Neuve-et-Labrador,10,11.184
2014,Exploitation pétrolière et gazière,Terre-Neuve-et-Labrador,10,2.504
2014,Transports,Terre-Neuve-et-Labrador,10,3.873
2014,Industrie lourde,Terre-Neuve-et-Labrador,10,1.384
2014,"Fabrication légère, construction et ressources forestières",Terre-Neuve-et-Labrador,10,0.401
2014,Bâtiments,Terre-Neuve-et-Labrador,10,1.099
2014,Déchets et autres,Terre-Neuve-et-Labrador,10,0.612
2014,Agriculture,Terre-Neuve-et-Labrador,10,0.105
2014,Inventaire territorial,Territoires du Nord-Ouest,61,1.544
2014,Exploitation pétrolière et gazière,Territoires du Nord-Ouest,61,0.032
2014,Transports,Territoires du Nord-Ouest,61,0.633
2014,Industrie lourde,Territoires du Nord-Ouest,61,0.45
2014,Bâtiments,Territoires du Nord-Ouest,61,0.299
2014,Déchets et autres,Territoires du Nord-Ouest,61,0.036
2014,Inventaire provincial,Nouvelle-Écosse,12,15.968
2014,Exploitation pétrolière et gazière,Nouvelle-Écosse,12,0.826
2014,Transports,Nouvelle-Écosse,12,4.158
2014,Industrie lourde,Nouvelle-Écosse,12,0.508
2014,"Fabrication légère, construction et ressources forestières",Nouvelle-Écosse,12,0.459
2014,Bâtiments,Nouvelle-Écosse,12,2.064
2014,Déchets et autres,Nouvelle-Écosse,12,0.522
2014,Agriculture,Nouvelle-Écosse,12,0.43
2014,Inventaire territorial,Nunavut,62,0.74
2014,Transports,Nunavut,62,0.338
2014,Industrie lourde,Nunavut,62,0.181
2014,Bâtiments,Nunavut,62,0.067
2014,Déchets et autres,Nunavut,62,0.031
2014,Inventaire provincial,Ontario,35,165.068
2014,Exploitation pétrolière et gazière,Ontario,35,10.615
2014,Transports,Ontario,35,54.616
2014,Industrie lourde,Ontario,35,30.521
2014,"Fabrication légère, construction et ressources forestières",Ontario,35,8.284
2014,Bâtiments,Ontario,35,37.302
2014,Déchets et autres,Ontario,35,7.338
2014,Agriculture,Ontario,35,10.969
2014,Inventaire provincial,Île-du-Prince-Édouard,11,1.562
2014,Exploitation pétrolière et gazière,Île-du-Prince-Édouard,11,0.0
2014,Transports,Île-du-Prince-Édouard,11,0.681
2014,Industrie lourde,Île-du-Prince-Édouard,11,0.006
2014,"Fabrication légère, construction et ressources forestières",Île-du-Prince-Édouard,11,0.103
2014,Bâtiments,Île-du-Prince-Édouard,11,0.383
2014,Déchets et autres,Île-du-Prince-Édouard,11,0.081
2014,Agriculture,Île-du-Prince-Édouard,11,0.304
2014,Inventaire provincial,Québec,24,76.63
2014,Exploitation pétrolière et gazière,Québec,24,2.684
2014,Transports,Québec,24,29.078
2014,Industrie lourde,Québec,24,18.431
2014,"Fabrication légère, construction et ressources forestières",Québec,24,4.788
2014,Bâtiments,Québec,24,9.523
2014,Déchets et autres,Québec,24,3.339
2014,Agriculture,Québec,24,8.525
2014,Inventaire provincial,Saskatchewan,47,87.667
2014,Exploitation pétrolière et gazière,Saskatchewan,47,41.037
2014,Transports,Saskatchewan,47,9.519
2014,Industrie lourde,Saskatchewan,47,2.772
2014,"Fabrication légère, construction et ressources forestières",Saskatchewan,47,1.016
2014,Bâtiments,Saskatchewan,47,3.404
2014,Déchets et autres,Saskatchewan,47,1.365
2014,Agriculture,Saskatchewan,47,14.722
2014,Inventaire territorial,Yukon,60,0.498
2014,Exploitation pétrolière et gazière,Yukon,60,0.0
2014,Transports,Yukon,60,0.311
2014,Industrie lourde,Yukon,60,0.077
2014,"Fabrication légère, construction et ressources forestières",Yukon,60,0.02
2014,Bâtiments,Yukon,60,0.04
2014,Déchets et autres,Yukon,60,0.031
2014,Agriculture,Yukon,60,0.004
2015,Inventaire provincial,Alberta,48,288.552
2015,Exploitation pétrolière et gazière,Alberta,48,153.527
2015,Transports,Alberta,48,27.013
2015,Industrie lourde,Alberta,48,19.399
2015,"Fabrication légère, construction et ressources forestières",Alberta,48,3.065
2015,Bâtiments,Alberta,48,19.013
2015,Déchets et autres,Alberta,48,4.34
2015,Agriculture,Alberta,48,19.953
2015,Inventaire provincial,Colombie-Britannique,59,58.441
2015,Exploitation pétrolière et gazière,Colombie-Britannique,59,14.31
2015,Transports,Colombie-Britannique,59,20.122
2015,Industrie lourde,Colombie-Britannique,59,6.18
2015,"Fabrication légère, construction et ressources forestières",Colombie-Britannique,59,2.912
2015,Bâtiments,Colombie-Britannique,59,7.417
2015,Déchets et autres,Colombie-Britannique,59,2.527
2015,Agriculture,Colombie-Britannique,59,2.791
2015,Exploitation pétrolière et gazière,Canada,,227.947
2015,Transports,Canada,,161.535
2015,Industrie lourde,Canada,,80.24
2015,"Fabrication légère, construction et ressources forestières",Canada,,23.283
2015,Bâtiments,Canada,,84.5
2015,Déchets et autres,Canada,,22.222
2015,Agriculture,Canada,,66.264
2015,Inventaire provincial,Manitoba,46,20.694
2015,Exploitation pétrolière et gazière,Manitoba,46,1.086
2015,Transports,Manitoba,46,6.046
2015,Industrie lourde,Manitoba,46,1.255
2015,"Fabrication légère, construction et ressources forestières",Manitoba,46,1.228
2015,Bâtiments,Manitoba,46,2.639
2015,Déchets et autres,Manitoba,46,1.364
2015,Agriculture,Manitoba,46,6.951
2015,Inventaire provincial,Nouveau-Brunswick,13,14.062
2015,Exploitation pétrolière et gazière,Nouveau-Brunswick,13,2.774
2015,Transports,Nouveau-Brunswick,13,3.686
2015,Industrie lourde,Nouveau-Brunswick,13,0.774
2015,"Fabrication légère, construction et ressources forestières",Nouveau-Brunswick,13,0.443
2015,Bâtiments,Nouveau-Brunswick,13,1.379
2015,Déchets et autres,Nouveau-Brunswick,13,0.666
2015,Agriculture,Nouveau-Brunswick,13,0.441
2015,Inventaire provincial,Terre-Neuve-et-Labrador,10,11.397
2015,Exploitation pétrolière et gazière,Terre-Neuve-et-Labrador,10,2.454
2015,Transports,Terre-Neuve-et-Labrador,10,3.854
2015,Industrie lourde,Terre-Neuve-et-Labrador,10,1.4
2015,"Fabrication légère, construction et ressources forestières",Terre-Neuve-et-Labrador,10,0.629
2015,Bâtiments,Terre-Neuve-et-Labrador,10,1.003
2015,Déchets et autres,Terre-Neuve-et-Labrador,10,0.617
2015,Agriculture,Terre-Neuve-et-Labrador,10,0.098
2015,Inventaire territorial,Territoires du Nord-Ouest,61,1.577
2015,Exploitation pétrolière et gazière,Territoires du Nord-Ouest,61,0.023
2015,Transports,Territoires du Nord-Ouest,61,0.667
2015,Industrie lourde,Territoires du Nord-Ouest,61,0.415
2015,Bâtiments,Territoires du Nord-Ouest,61,0.306
2015,Déchets et autres,Territoires du Nord-Ouest,61,0.036
2015,Inventaire provincial,Nouvelle-Écosse,12,16.149
2015,Exploitation pétrolière et gazière,Nouvelle-Écosse,12,0.633
2015,Transports,Nouvelle-Écosse,12,4.704
2015,Industrie lourde,Nouvelle-Écosse,12,0.548
2015,"Fabrication légère, construction et ressources forestières",Nouvelle-Écosse,12,0.392
2015,Bâtiments,Nouvelle-Écosse,12,2.221
2015,Déchets et autres,Nouvelle-Écosse,12,0.482
2015,Agriculture,Nouvelle-Écosse,12,0.41
2015,Inventaire territorial,Nunavut,62,0.689
2015,Transports,Nunavut,62,0.33
2015,Industrie lourde,Nunavut,62,0.141
2015,Bâtiments,Nunavut,62,0.069
2015,Déchets et autres,Nunavut,62,0.032
2015,Inventaire provincial,Ontario,35,164.305
2015,Exploitation pétrolière et gazière,Ontario,35,9.836
2015,Transports,Ontario,35,54.451
2015,Industrie lourde,Ontario,35,29.788
2015,"Fabrication légère, construction et ressources forestières",Ontario,35,9.087
