Year,Âge au décès,Sexe,Causes of death,Value
2017,20 à 24 ans,Hommes,Pneumoconioses and chemical effects,0.0
2017,20 à 24 ans,Hommes,Pneumonitis due to solids and liquids,0.1
2017,20 à 24 ans,Femmes,Tumeurs malignes,3.0
2017,20 à 24 ans,Femmes,Diabète sucré,0.5
2017,20 à 24 ans,Femmes,Maladies du coeur,1.0
2017,20 à 24 ans,Femmes,Essential hypertension and hypertensive renal disease,0.0
2017,20 à 24 ans,Femmes,Cerebrovascular diseases,0.0
2017,20 à 24 ans,Femmes,Atherosclerosis,0.0
2017,20 à 24 ans,Femmes,Aortic aneurysm and dissection,0.0
2017,20 à 24 ans,Femmes,Maladies chroniques des voies respiratoires inférieures,0.3
2017,20 à 24 ans,Femmes,Pneumoconioses and chemical effects,0.0
2017,20 à 24 ans,Femmes,Pneumonitis due to solids and liquids,0.1
2017,25 à 34 ans,Les deux sexes,Tumeurs malignes,7.3
2017,25 à 34 ans,Les deux sexes,Diabète sucré,1.0
2017,25 à 34 ans,Les deux sexes,Maladies du coeur,3.4
2017,25 à 34 ans,Les deux sexes,Essential hypertension and hypertensive renal disease,0.0
2017,25 à 34 ans,Les deux sexes,Cerebrovascular diseases,0.6
2017,25 à 34 ans,Les deux sexes,Atherosclerosis,0.0
2017,25 à 34 ans,Les deux sexes,Aortic aneurysm and dissection,0.2
2017,25 à 34 ans,Les deux sexes,Maladies chroniques des voies respiratoires inférieures,0.2
2017,25 à 34 ans,Les deux sexes,Pneumoconioses and chemical effects,0.0
2017,25 à 34 ans,Les deux sexes,Pneumonitis due to solids and liquids,0.1
2017,25 à 34 ans,Hommes,Tumeurs malignes,7.4
2017,25 à 34 ans,Hommes,Diabète sucré,1.1
2017,25 à 34 ans,Hommes,Maladies du coeur,4.3
2017,25 à 34 ans,Hommes,Essential hypertension and hypertensive renal disease,0.0
2017,25 à 34 ans,Hommes,Cerebrovascular diseases,0.7
2017,25 à 34 ans,Hommes,Atherosclerosis,0.0
2017,25 à 34 ans,Hommes,Aortic aneurysm and dissection,0.4
2017,25 à 34 ans,Hommes,Maladies chroniques des voies respiratoires inférieures,0.2
2017,25 à 34 ans,Hommes,Pneumoconioses and chemical effects,0.0
2017,25 à 34 ans,Hommes,Pneumonitis due to solids and liquids,0.1
2017,25 à 34 ans,Femmes,Tumeurs malignes,7.3
2017,25 à 34 ans,Femmes,Diabète sucré,0.9
2017,25 à 34 ans,Femmes,Maladies du coeur,2.6
2017,25 à 34 ans,Femmes,Essential hypertension and hypertensive renal disease,0.0
2017,25 à 34 ans,Femmes,Cerebrovascular diseases,0.6
2017,25 à 34 ans,Femmes,Atherosclerosis,0.0
2017,25 à 34 ans,Femmes,Aortic aneurysm and dissection,0.1
2017,25 à 34 ans,Femmes,Maladies chroniques des voies respiratoires inférieures,0.3
2017,25 à 34 ans,Femmes,Pneumoconioses and chemical effects,0.0
2017,25 à 34 ans,Femmes,Pneumonitis due to solids and liquids,0.0
2017,25 à 29 ans,Les deux sexes,Tumeurs malignes,5.9
2017,25 à 29 ans,Les deux sexes,Diabète sucré,0.5
2017,25 à 29 ans,Les deux sexes,Maladies du coeur,2.7
2017,25 à 29 ans,Les deux sexes,Essential hypertension and hypertensive renal disease,0.0
2017,25 à 29 ans,Les deux sexes,Cerebrovascular diseases,0.6
2017,25 à 29 ans,Les deux sexes,Atherosclerosis,0.0
2017,25 à 29 ans,Les deux sexes,Aortic aneurysm and dissection,0.1
2017,25 à 29 ans,Les deux sexes,Maladies chroniques des voies respiratoires inférieures,0.1
2017,25 à 29 ans,Les deux sexes,Pneumoconioses and chemical effects,0.0
2017,25 à 29 ans,Les deux sexes,Pneumonitis due to solids and liquids,0.1
2017,25 à 29 ans,Hommes,Tumeurs malignes,6.3
2017,25 à 29 ans,Hommes,Diabète sucré,0.6
2017,25 à 29 ans,Hommes,Maladies du coeur,3.2
2017,25 à 29 ans,Hommes,Essential hypertension and hypertensive renal disease,0.0
2017,25 à 29 ans,Hommes,Cerebrovascular diseases,0.6
2017,25 à 29 ans,Hommes,Atherosclerosis,0.0
2017,25 à 29 ans,Hommes,Aortic aneurysm and dissection,0.2
2017,25 à 29 ans,Hommes,Maladies chroniques des voies respiratoires inférieures,0.0
2017,25 à 29 ans,Hommes,Pneumoconioses and chemical effects,0.0
2017,25 à 29 ans,Hommes,Pneumonitis due to solids and liquids,0.2
2017,25 à 29 ans,Femmes,Tumeurs malignes,5.4
2017,25 à 29 ans,Femmes,Diabète sucré,0.4
2017,25 à 29 ans,Femmes,Maladies du coeur,2.1
2017,25 à 29 ans,Femmes,Essential hypertension and hypertensive renal disease,0.0
2017,25 à 29 ans,Femmes,Cerebrovascular diseases,0.5
2017,25 à 29 ans,Femmes,Atherosclerosis,0.0
2017,25 à 29 ans,Femmes,Aortic aneurysm and dissection,0.1
2017,25 à 29 ans,Femmes,Maladies chroniques des voies respiratoires inférieures,0.2
2017,25 à 29 ans,Femmes,Pneumoconioses and chemical effects,0.0
2017,25 à 29 ans,Femmes,Pneumonitis due to solids and liquids,0.0
2017,30 à 34 ans,Les deux sexes,Tumeurs malignes,8.8
2017,30 à 34 ans,Les deux sexes,Diabète sucré,1.4
2017,30 à 34 ans,Les deux sexes,Maladies du coeur,4.2
2017,30 à 34 ans,Les deux sexes,Essential hypertension and hypertensive renal disease,0.0
2017,30 à 34 ans,Les deux sexes,Cerebrovascular diseases,0.7
2017,30 à 34 ans,Les deux sexes,Atherosclerosis,0.0
2017,30 à 34 ans,Les deux sexes,Aortic aneurysm and dissection,0.3
2017,30 à 34 ans,Les deux sexes,Maladies chroniques des voies respiratoires inférieures,0.4
2017,30 à 34 ans,Les deux sexes,Pneumoconioses and chemical effects,0.0
2017,30 à 34 ans,Les deux sexes,Pneumonitis due to solids and liquids,0.0
2017,30 à 34 ans,Hommes,Tumeurs malignes,8.5
2017,30 à 34 ans,Hommes,Diabète sucré,1.5
2017,30 à 34 ans,Hommes,Maladies du coeur,5.4
2017,30 à 34 ans,Hommes,Essential hypertension and hypertensive renal disease,0.0
2017,30 à 34 ans,Hommes,Cerebrovascular diseases,0.8
2017,30 à 34 ans,Hommes,Atherosclerosis,0.0
2017,30 à 34 ans,Hommes,Aortic aneurysm and dissection,0.6
2017,30 à 34 ans,Hommes,Maladies chroniques des voies respiratoires inférieures,0.3
2017,30 à 34 ans,Hommes,Pneumoconioses and chemical effects,0.0
2017,30 à 34 ans,Hommes,Pneumonitis due to solids and liquids,0.0
2017,30 à 34 ans,Femmes,Tumeurs malignes,9.2
2017,30 à 34 ans,Femmes,Diabète sucré,1.3
2017,30 à 34 ans,Femmes,Maladies du coeur,3.0
2017,30 à 34 ans,Femmes,Essential hypertension and hypertensive renal disease,0.0
2017,30 à 34 ans,Femmes,Cerebrovascular diseases,0.6
2017,30 à 34 ans,Femmes,Atherosclerosis,0.0
2017,30 à 34 ans,Femmes,Aortic aneurysm and dissection,0.1
2017,30 à 34 ans,Femmes,Maladies chroniques des voies respiratoires inférieures,0.4
2017,30 à 34 ans,Femmes,Pneumoconioses and chemical effects,0.0
2017,30 à 34 ans,Femmes,Pneumonitis due to solids and liquids,0.1
2017,35 à 44 ans,Les deux sexes,Tumeurs malignes,23.3
2017,35 à 44 ans,Les deux sexes,Diabète sucré,2.1
2017,35 à 44 ans,Les deux sexes,Maladies du coeur,10.1
2017,35 à 44 ans,Les deux sexes,Essential hypertension and hypertensive renal disease,0.1
2017,35 à 44 ans,Les deux sexes,Cerebrovascular diseases,2.1
2017,35 à 44 ans,Les deux sexes,Atherosclerosis,0.0
2017,35 à 44 ans,Les deux sexes,Aortic aneurysm and dissection,0.4
2017,35 à 44 ans,Les deux sexes,Maladies chroniques des voies respiratoires inférieures,0.4
2017,35 à 44 ans,Les deux sexes,Pneumoconioses and chemical effects,0.0
2017,35 à 44 ans,Les deux sexes,Pneumonitis due to solids and liquids,0.1
2017,35 à 44 ans,Hommes,Tumeurs malignes,19.7
2017,35 à 44 ans,Hommes,Diabète sucré,2.7
2017,35 à 44 ans,Hommes,Maladies du coeur,15.0
2017,35 à 44 ans,Hommes,Essential hypertension and hypertensive renal disease,0.1
2017,35 à 44 ans,Hommes,Cerebrovascular diseases,2.5
2017,35 à 44 ans,Hommes,Atherosclerosis,0.0
2017,35 à 44 ans,Hommes,Aortic aneurysm and dissection,0.8
2017,35 à 44 ans,Hommes,Maladies chroniques des voies respiratoires inférieures,0.4
2017,35 à 44 ans,Hommes,Pneumoconioses and chemical effects,0.0
2017,35 à 44 ans,Hommes,Pneumonitis due to solids and liquids,0.1
2017,35 à 44 ans,Femmes,Tumeurs malignes,26.9
2017,35 à 44 ans,Femmes,Diabète sucré,1.4
2017,35 à 44 ans,Femmes,Maladies du coeur,5.2
2017,35 à 44 ans,Femmes,Essential hypertension and hypertensive renal disease,0.1
2017,35 à 44 ans,Femmes,Cerebrovascular diseases,1.6
2017,35 à 44 ans,Femmes,Atherosclerosis,0.0
2017,35 à 44 ans,Femmes,Aortic aneurysm and dissection,0.1
2017,35 à 44 ans,Femmes,Maladies chroniques des voies respiratoires inférieures,0.3
2017,35 à 44 ans,Femmes,Pneumoconioses and chemical effects,0.0
2017,35 à 44 ans,Femmes,Pneumonitis due to solids and liquids,0.0
2017,35 à 39 ans,Les deux sexes,Tumeurs malignes,17.5
2017,35 à 39 ans,Les deux sexes,Diabète sucré,1.6
2017,35 à 39 ans,Les deux sexes,Maladies du coeur,6.7
2017,35 à 39 ans,Les deux sexes,Essential hypertension and hypertensive renal disease,0.1
2017,35 à 39 ans,Les deux sexes,Cerebrovascular diseases,1.5
2017,35 à 39 ans,Les deux sexes,Atherosclerosis,0.0
2017,35 à 39 ans,Les deux sexes,Aortic aneurysm and dissection,0.3
2017,35 à 39 ans,Les deux sexes,Maladies chroniques des voies respiratoires inférieures,0.3
2017,35 à 39 ans,Les deux sexes,Pneumoconioses and chemical effects,0.0
2017,35 à 39 ans,Les deux sexes,Pneumonitis due to solids and liquids,0.0
2017,35 à 39 ans,Hommes,Tumeurs malignes,15.4
2017,35 à 39 ans,Hommes,Diabète sucré,2.1
2017,35 à 39 ans,Hommes,Maladies du coeur,9.9
2017,35 à 39 ans,Hommes,Essential hypertension and hypertensive renal disease,0.1
2017,35 à 39 ans,Hommes,Cerebrovascular diseases,2.0
2017,35 à 39 ans,Hommes,Atherosclerosis,0.0
2017,35 à 39 ans,Hommes,Aortic aneurysm and dissection,0.5
2017,35 à 39 ans,Hommes,Maladies chroniques des voies respiratoires inférieures,0.4
2017,35 à 39 ans,Hommes,Pneumoconioses and chemical effects,0.0
2017,35 à 39 ans,Hommes,Pneumonitis due to solids and liquids,0.1
2017,35 à 39 ans,Femmes,Tumeurs malignes,19.6
2017,35 à 39 ans,Femmes,Diabète sucré,1.1
2017,35 à 39 ans,Femmes,Maladies du coeur,3.6
2017,35 à 39 ans,Femmes,Essential hypertension and hypertensive renal disease,0.1
2017,35 à 39 ans,Femmes,Cerebrovascular diseases,1.1
2017,35 à 39 ans,Femmes,Atherosclerosis,0.0
2017,35 à 39 ans,Femmes,Aortic aneurysm and dissection,0.1
2017,35 à 39 ans,Femmes,Maladies chroniques des voies respiratoires inférieures,0.2
2017,35 à 39 ans,Femmes,Pneumoconioses and chemical effects,0.0
2017,35 à 39 ans,Femmes,Pneumonitis due to solids and liquids,0.0
2017,40 à 44 ans,Les deux sexes,Tumeurs malignes,29.4
2017,40 à 44 ans,Les deux sexes,Diabète sucré,2.6
2017,40 à 44 ans,Les deux sexes,Maladies du coeur,13.6
2017,40 à 44 ans,Les deux sexes,Essential hypertension and hypertensive renal disease,0.1
2017,40 à 44 ans,Les deux sexes,Cerebrovascular diseases,2.6
2017,40 à 44 ans,Les deux sexes,Atherosclerosis,0.0
2017,40 à 44 ans,Les deux sexes,Aortic aneurysm and dissection,0.6
2017,40 à 44 ans,Les deux sexes,Maladies chroniques des voies respiratoires inférieures,0.4
2017,40 à 44 ans,Les deux sexes,Pneumoconioses and chemical effects,0.0
2017,40 à 44 ans,Les deux sexes,Pneumonitis due to solids and liquids,0.1
2017,40 à 44 ans,Hommes,Tumeurs malignes,24.2
2017,40 à 44 ans,Hommes,Diabète sucré,3.4
2017,40 à 44 ans,Hommes,Maladies du coeur,20.4
2017,40 à 44 ans,Hommes,Essential hypertension and hypertensive renal disease,0.2
2017,40 à 44 ans,Hommes,Cerebrovascular diseases,3.0
2017,40 à 44 ans,Hommes,Atherosclerosis,0.1
2017,40 à 44 ans,Hommes,Aortic aneurysm and dissection,1.0
2017,40 à 44 ans,Hommes,Maladies chroniques des voies respiratoires inférieures,0.4
2017,40 à 44 ans,Hommes,Pneumoconioses and chemical effects,0.0
2017,40 à 44 ans,Hommes,Pneumonitis due to solids and liquids,0.2
2017,40 à 44 ans,Femmes,Tumeurs malignes,34.5
2017,40 à 44 ans,Femmes,Diabète sucré,1.8
2017,40 à 44 ans,Femmes,Maladies du coeur,7.0
2017,40 à 44 ans,Femmes,Essential hypertension and hypertensive renal disease,0.1
2017,40 à 44 ans,Femmes,Cerebrovascular diseases,2.3
2017,40 à 44 ans,Femmes,Atherosclerosis,0.0
2017,40 à 44 ans,Femmes,Aortic aneurysm and dissection,0.2
2017,40 à 44 ans,Femmes,Maladies chroniques des voies respiratoires inférieures,0.4
2017,40 à 44 ans,Femmes,Pneumoconioses and chemical effects,0.0
2017,40 à 44 ans,Femmes,Pneumonitis due to solids and liquids,0.1
2017,45 à 54 ans,Les deux sexes,Tumeurs malignes,84.4
2017,45 à 54 ans,Les deux sexes,Diabète sucré,6.4
2017,45 à 54 ans,Les deux sexes,Maladies du coeur,35.2
2017,45 à 54 ans,Les deux sexes,Essential hypertension and hypertensive renal disease,0.5
2017,45 à 54 ans,Les deux sexes,Cerebrovascular diseases,6.4
2017,45 à 54 ans,Les deux sexes,Atherosclerosis,0.2
2017,45 à 54 ans,Les deux sexes,Aortic aneurysm and dissection,1.1
2017,45 à 54 ans,Les deux sexes,Maladies chroniques des voies respiratoires inférieures,3.8
2017,45 à 54 ans,Les deux sexes,Pneumoconioses and chemical effects,0.0
2017,45 à 54 ans,Les deux sexes,Pneumonitis due to solids and liquids,0.5
2017,45 à 54 ans,Hommes,Tumeurs malignes,80.2
2017,45 à 54 ans,Hommes,Diabète sucré,8.3
2017,45 à 54 ans,Hommes,Maladies du coeur,54.3
2017,45 à 54 ans,Hommes,Essential hypertension and hypertensive renal disease,0.8
2017,45 à 54 ans,Hommes,Cerebrovascular diseases,7.3
2017,45 à 54 ans,Hommes,Atherosclerosis,0.4
2017,45 à 54 ans,Hommes,Aortic aneurysm and dissection,1.9
2017,45 à 54 ans,Hommes,Maladies chroniques des voies respiratoires inférieures,4.1
2017,45 à 54 ans,Hommes,Pneumoconioses and chemical effects,0.0
2017,45 à 54 ans,Hommes,Pneumonitis due to solids and liquids,0.5
2017,45 à 54 ans,Femmes,Tumeurs malignes,88.5
2017,45 à 54 ans,Femmes,Diabète sucré,4.4
2017,45 à 54 ans,Femmes,Maladies du coeur,16.3
2017,45 à 54 ans,Femmes,Essential hypertension and hypertensive renal disease,0.2
2017,45 à 54 ans,Femmes,Cerebrovascular diseases,5.5
2017,45 à 54 ans,Femmes,Atherosclerosis,0.0
2017,45 à 54 ans,Femmes,Aortic aneurysm and dissection,0.4
2017,45 à 54 ans,Femmes,Maladies chroniques des voies respiratoires inférieures,3.4
2017,45 à 54 ans,Femmes,Pneumoconioses and chemical effects,0.0
2017,45 à 54 ans,Femmes,Pneumonitis due to solids and liquids,0.5
2017,45 à 49 ans,Les deux sexes,Tumeurs malignes,58.2
2017,45 à 49 ans,Les deux sexes,Diabète sucré,4.9
2017,45 à 49 ans,Les deux sexes,Maladies du coeur,23.3
2017,45 à 49 ans,Les deux sexes,Essential hypertension and hypertensive renal disease,0.2
2017,45 à 49 ans,Les deux sexes,Cerebrovascular diseases,4.7
2017,45 à 49 ans,Les deux sexes,Atherosclerosis,0.1
2017,45 à 49 ans,Les deux sexes,Aortic aneurysm and dissection,1.0
2017,45 à 49 ans,Les deux sexes,Maladies chroniques des voies respiratoires inférieures,1.7
2017,45 à 49 ans,Les deux sexes,Pneumoconioses and chemical effects,0.0
2017,45 à 49 ans,Les deux sexes,Pneumonitis due to solids and liquids,0.4
2017,45 à 49 ans,Hommes,Tumeurs malignes,53.5
2017,45 à 49 ans,Hommes,Diabète sucré,6.6
2017,45 à 49 ans,Hommes,Maladies du coeur,33.6
2017,45 à 49 ans,Hommes,Essential hypertension and hypertensive renal disease,0.3
2017,45 à 49 ans,Hommes,Cerebrovascular diseases,5.5
2017,45 à 49 ans,Hommes,Atherosclerosis,0.2
2017,45 à 49 ans,Hommes,Aortic aneurysm and dissection,1.7
2017,45 à 49 ans,Hommes,Maladies chroniques des voies respiratoires inférieures,1.9
2017,45 à 49 ans,Hommes,Pneumoconioses and chemical effects,0.0
2017,45 à 49 ans,Hommes,Pneumonitis due to solids and liquids,0.6
2017,45 à 49 ans,Femmes,Tumeurs malignes,62.8
2017,45 à 49 ans,Femmes,Diabète sucré,3.3
2017,45 à 49 ans,Femmes,Maladies du coeur,13.1
2017,45 à 49 ans,Femmes,Essential hypertension and hypertensive renal disease,0.2
2017,45 à 49 ans,Femmes,Cerebrovascular diseases,3.9
2017,45 à 49 ans,Femmes,Atherosclerosis,0.0
2017,45 à 49 ans,Femmes,Aortic aneurysm and dissection,0.3
2017,45 à 49 ans,Femmes,Maladies chroniques des voies respiratoires inférieures,1.6
2017,45 à 49 ans,Femmes,Pneumoconioses and chemical effects,0.0
2017,45 à 49 ans,Femmes,Pneumonitis due to solids and liquids,0.2
2017,50 à 54 ans,Les deux sexes,Tumeurs malignes,108.2
2017,50 à 54 ans,Les deux sexes,Diabète sucré,7.7
2017,50 à 54 ans,Les deux sexes,Maladies du coeur,46.1
2017,50 à 54 ans,Les deux sexes,Essential hypertension and hypertensive renal disease,0.7
2017,50 à 54 ans,Les deux sexes,Cerebrovascular diseases,7.9
2017,50 à 54 ans,Les deux sexes,Atherosclerosis,0.4
2017,50 à 54 ans,Les deux sexes,Aortic aneurysm and dissection,1.3
2017,50 à 54 ans,Les deux sexes,Maladies chroniques des voies respiratoires inférieures,5.6
2017,50 à 54 ans,Les deux sexes,Pneumoconioses and chemical effects,0.0
2017,50 à 54 ans,Les deux sexes,Pneumonitis due to solids and liquids,0.6
2017,50 à 54 ans,Hommes,Tumeurs malignes,104.3
2017,50 à 54 ans,Hommes,Diabète sucré,9.9
2017,50 à 54 ans,Hommes,Maladies du coeur,73.0
2017,50 à 54 ans,Hommes,Essential hypertension and hypertensive renal disease,1.1
2017,50 à 54 ans,Hommes,Cerebrovascular diseases,8.9
2017,50 à 54 ans,Hommes,Atherosclerosis,0.7
2017,50 à 54 ans,Hommes,Aortic aneurysm and dissection,2.1
2017,50 à 54 ans,Hommes,Maladies chroniques des voies respiratoires inférieures,6.2
2017,50 à 54 ans,Hommes,Pneumoconioses and chemical effects,0.0
2017,50 à 54 ans,Hommes,Pneumonitis due to solids and liquids,0.4
2017,50 à 54 ans,Femmes,Tumeurs malignes,112.0
2017,50 à 54 ans,Femmes,Diabète sucré,5.5
2017,50 à 54 ans,Femmes,Maladies du coeur,19.1
2017,50 à 54 ans,Femmes,Essential hypertension and hypertensive renal disease,0.3
2017,50 à 54 ans,Femmes,Cerebrovascular diseases,7.0
2017,50 à 54 ans,Femmes,Atherosclerosis,0.1
2017,50 à 54 ans,Femmes,Aortic aneurysm and dissection,0.5
2017,50 à 54 ans,Femmes,Maladies chroniques des voies respiratoires inférieures,5.1
2017,50 à 54 ans,Femmes,Pneumoconioses and chemical effects,0.0
2017,50 à 54 ans,Femmes,Pneumonitis due to solids and liquids,0.8
2017,55 à 64 ans,Les deux sexes,Tumeurs malignes,260.1
2017,55 à 64 ans,Les deux sexes,Diabète sucré,16.3
2017,55 à 64 ans,Les deux sexes,Maladies du coeur,100.1
2017,55 à 64 ans,Les deux sexes,Essential hypertension and hypertensive renal disease,1.4
2017,55 à 64 ans,Les deux sexes,Cerebrovascular diseases,15.9
2017,55 à 64 ans,Les deux sexes,Atherosclerosis,0.7
2017,55 à 64 ans,Les deux sexes,Aortic aneurysm and dissection,2.9
2017,55 à 64 ans,Les deux sexes,Maladies chroniques des voies respiratoires inférieures,19.8
2017,55 à 64 ans,Les deux sexes,Pneumoconioses and chemical effects,0.1
2017,55 à 64 ans,Les deux sexes,Pneumonitis due to solids and liquids,1.2
2017,55 à 64 ans,Hommes,Tumeurs malignes,277.2
2017,55 à 64 ans,Hommes,Diabète sucré,22.4
2017,55 à 64 ans,Hommes,Maladies du coeur,150.4
2017,55 à 64 ans,Hommes,Essential hypertension and hypertensive renal disease,2.1
2017,55 à 64 ans,Hommes,Cerebrovascular diseases,17.9
2017,55 à 64 ans,Hommes,Atherosclerosis,0.9
2017,55 à 64 ans,Hommes,Aortic aneurysm and dissection,4.3
2017,55 à 64 ans,Hommes,Maladies chroniques des voies respiratoires inférieures,20.9
2017,55 à 64 ans,Hommes,Pneumoconioses and chemical effects,0.2
2017,55 à 64 ans,Hommes,Pneumonitis due to solids and liquids,1.5
2017,55 à 64 ans,Femmes,Tumeurs malignes,243.4
2017,55 à 64 ans,Femmes,Diabète sucré,10.5
2017,55 à 64 ans,Femmes,Maladies du coeur,51.0
2017,55 à 64 ans,Femmes,Essential hypertension and hypertensive renal disease,0.8
2017,55 à 64 ans,Femmes,Cerebrovascular diseases,14.0
2017,55 à 64 ans,Femmes,Atherosclerosis,0.5
2017,55 à 64 ans,Femmes,Aortic aneurysm and dissection,1.5
2017,55 à 64 ans,Femmes,Maladies chroniques des voies respiratoires inférieures,18.6
2017,55 à 64 ans,Femmes,Pneumoconioses and chemical effects,0.0
2017,55 à 64 ans,Femmes,Pneumonitis due to solids and liquids,0.9
2017,55 à 59 ans,Les deux sexes,Tumeurs malignes,199.0
2017,55 à 59 ans,Les deux sexes,Diabète sucré,12.7
2017,55 à 59 ans,Les deux sexes,Maladies du coeur,77.7
2017,55 à 59 ans,Les deux sexes,Essential hypertension and hypertensive renal disease,1.1
